,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
2445,wed,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2446,wednesday,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2447,weekday,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2448,well,0.0,2.0,2.0,2.0,2.0,2.0,2.0
2449,wellmark,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2450,wellness,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2451,went,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2452,west,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2453,western,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2454,we’ll,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2455,we’re,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2456,we’ve,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2457,what,0.0,14.0,14.0,14.0,3.0,14.0,14.0
2458,whatever,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2459,when,0.0,25.0,25.0,25.0,0.0,25.0,25.0
2460,whenever,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2461,where,0.0,2.0,2.0,2.0,4.0,2.0,2.0
2462,wherever,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2463,whether,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2464,which,0.0,1.0,1.0,1.0,4.0,1.0,1.0
2465,while,0.0,7.0,7.0,7.0,2.0,7.0,7.0
2466,who,0.0,6.0,6.0,6.0,5.0,6.0,6.0
2467,whom,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2468,why,0.0,3.0,3.0,3.0,2.0,3.0,3.0
2469,width,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2470,willamette,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2471,williamette,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2472,willing,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2473,win,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2474,window,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2475,wine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2476,wisconsin,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2477,wish,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2478,withdrawal,0.0,2.0,2.0,2.0,1.0,2.0,2.0
2479,within,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2480,without,0.0,5.0,5.0,5.0,0.0,5.0,5.0
2481,woman,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2482,woman's,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2483,women,0.0,1.0,1.0,1.0,4.0,1.0,1.0
2484,women's,0.0,7.0,7.0,7.0,0.0,7.0,7.0
2485,womens,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2486,won't,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2487,word,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2488,wordexp,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2489,words,0.0,2.0,2.0,2.0,0.0,2.0,2.0
2490,work,0.0,7.0,7.0,7.0,2.0,7.0,7.0
2491,works,0.0,3.0,3.0,3.0,0.0,3.0,3.0
2492,workstest,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2493,world,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2494,world's,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2495,worldwide,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2496,worried,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2497,worse,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2498,would,0.0,3.0,3.0,3.0,3.0,3.0,3.0
2499,wrap,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2500,wrapping,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2501,wrestle,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2502,write,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2503,writing,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2504,wyoming,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2505,yard,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2506,year,0.0,18.0,18.0,18.0,0.0,18.0,18.0
2507,year's,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2508,years,0.0,61.0,61.0,61.0,4.0,61.0,61.0
2509,yemen,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2510,york,0.0,2.0,2.0,2.0,1.0,2.0,2.0
2511,you,0.0,119.0,119.0,119.0,36.0,119.0,119.0
2512,you'll,0.0,1.0,1.0,1.0,2.0,1.0,1.0
2513,you're,0.0,1.0,1.0,1.0,10.0,1.0,1.0
2514,younextclear,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2515,young,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2516,your,0.0,160.0,160.0,160.0,37.0,160.0,160.0
2517,yourself,0.0,1.0,1.0,1.0,6.0,1.0,1.0
2518,youtube,0.0,2.0,2.0,2.0,1.0,2.0,2.0
2519,you’re,0.0,1.0,1.0,1.0,4.0,1.0,1.0
2520,ytinitialdata,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2521,zambia,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2522,zealand,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2523,zimbabwe,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2524,zip,0.0,10.0,10.0,10.0,1.0,10.0,10.0
2525,åland,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2526,“finding,0.0,0.0,0.0,0.0,2.0,0.0,0.0
