,token,Total0,Total1,Total2
4491,presenting,0.0,0.0,2.0
4492,president,4.0,0.0,6.0
4493,press,2.0,0.0,4.0
4494,pressing,0.0,0.0,1.0
4495,pressroom,1.0,0.0,0.0
4496,pressure,0.0,0.0,26.0
4497,pressures,0.0,0.0,2.0
4498,prestigious,0.0,0.0,6.0
4499,preterm,0.0,0.0,1.0
4500,pretty,3.0,0.0,0.0
4501,prevailing,0.0,0.0,1.0
4502,prevalence,0.0,0.0,2.0
4503,prevent,7.0,0.0,21.0
4504,preventative,0.0,0.0,1.0
4505,preventing,1.0,0.0,6.0
4506,prevention,0.0,0.0,20.0
4507,preventive,0.0,0.0,5.0
4508,preview,3.0,0.0,0.0
4509,previous,1.0,0.0,1.0
4510,previously,0.0,0.0,4.0
4511,price,0.0,0.0,4.0
4512,pricing,2.0,0.0,0.0
4513,pride,0.0,0.0,4.0
4514,primarily,4.0,0.0,0.0
4515,primary,6.0,0.0,112.0
4516,principal,0.0,0.0,1.0
4517,print,3.0,0.0,4.0
4518,printing,0.0,0.0,1.0
4519,prior,0.0,0.0,18.0
4520,priorities,0.0,0.0,1.0
4521,prioritize,0.0,0.0,1.0
4522,priority,1.0,0.0,3.0
4523,privacy,13.0,0.0,26.0
4524,private,5.0,0.0,7.0
4525,privately,1.0,0.0,0.0
4526,privilege,0.0,0.0,1.0
4527,privileges,0.0,0.0,2.0
4528,probably,0.0,0.0,4.0
4529,probe,0.0,0.0,1.0
4530,problem,4.0,0.0,4.0
4531,problems,0.0,0.0,38.0
4532,procedure,0.0,0.0,9.0
4533,procedures,0.0,0.0,11.0
4534,proceed,0.0,0.0,1.0
4535,proceeding,0.0,0.0,1.0
4536,process,0.0,0.0,10.0
4537,processed,0.0,0.0,2.0
4538,processes,0.0,0.0,1.0
4539,processing,1.0,0.0,0.0
4540,produce,0.0,0.0,4.0
4541,produced,0.0,0.0,4.0
4542,produces,0.0,0.0,1.0
4543,producing,0.0,0.0,1.0
4544,product,0.0,0.0,3.0
4545,production,0.0,0.0,2.0
4546,products,10.0,0.0,12.0
4547,profanity,1.0,0.0,0.0
4548,profession,0.0,0.0,1.0
4549,professional,1.0,0.0,9.0
4550,professionalism,0.0,0.0,1.0
4551,professionals,0.0,0.0,11.0
4552,professor,0.0,0.0,46.0
4553,profile,1.0,0.0,0.0
4554,progesterone,0.0,0.0,4.0
4555,progestin,0.0,0.0,1.0
4556,program,2.0,0.0,123.0
4557,programcontact,0.0,0.0,1.0
4558,programs,2.0,0.0,21.0
4559,progress,0.0,0.0,1.0
4560,progressive,0.0,0.0,1.0
4561,prohibits,0.0,0.0,2.0
4562,project,1.0,0.0,2.0
4563,projects,0.0,0.0,14.0
4564,prolapse,0.0,0.0,17.0
4565,prolapsed,0.0,0.0,1.0
4566,prolonged,0.0,0.0,2.0
4567,prominently,0.0,0.0,1.0
4568,promo,4.0,0.0,0.0
4569,promos,4.0,0.0,0.0
4570,promote,0.0,0.0,5.0
4571,promotes,0.0,0.0,2.0
4572,promoting,0.0,0.0,1.0
4573,promotional,1.0,0.0,1.0
4574,prompt,0.0,0.0,4.0
4575,promptly,0.0,0.0,2.0
4576,proof,0.0,0.0,4.0
4577,proper,0.0,0.0,11.0
4578,properly,0.0,0.0,4.0
4579,properties,2.0,0.0,0.0
4580,property,2.0,0.0,0.0
4581,prophylaxis,0.0,0.0,1.0
4582,proportion,0.0,0.0,1.0
4583,prostaglandin,0.0,0.0,1.0
4584,prostatitis,0.0,0.0,2.0
4585,protect,8.0,0.0,10.0
4586,protected,0.0,0.0,3.0
4587,protecting,0.0,0.0,1.0
4588,protection,0.0,0.0,1.0
4589,protections,0.0,0.0,1.0
4590,protective,0.0,0.0,1.0
4591,protectors,0.0,0.0,2.0
4592,protein,0.0,0.0,3.0
4593,proteins,0.0,0.0,1.0
4594,protocols,0.0,0.0,4.0
4595,protrusion,0.0,0.0,1.0
4596,proud,1.0,0.0,8.0
4597,prov,0.0,0.0,7.0
4598,proven,0.0,0.0,3.0
4599,provide,6.0,0.0,86.0
4600,provided,2.0,0.0,14.0
4601,providence,3.0,0.0,74.0
4602,provider,12.0,0.0,113.0
4603,providerintegra,0.0,0.0,49.0
4604,providerregulatorylegal,0.0,0.0,1.0
4605,providers,3.0,0.0,123.0
4606,provides,0.0,0.0,26.0
4607,providing,0.0,0.0,28.0
4608,provisions,0.0,0.0,1.0
4609,psychiatric,0.0,0.0,7.0
4610,psychiatry,0.0,0.0,66.0
4611,psychology,0.0,0.0,17.0
4612,psychosis,0.0,0.0,2.0
4613,psychotherapy,0.0,0.0,4.0
4614,psychotic,0.0,0.0,2.0
4615,pubic,0.0,0.0,1.0
4616,pubis,0.0,0.0,2.0
4617,public,2.0,0.0,17.0
4618,publications,2.0,0.0,0.0
4619,publicfrequently,0.0,0.0,2.0
4620,publicly,0.0,0.0,1.0
4621,pudendal,0.0,0.0,1.0
4622,pull,3.0,0.0,1.0
4623,pulling,5.0,0.0,1.0
4624,pulls,1.0,0.0,1.0
4625,pulmonary,0.0,0.0,3.0
4626,pulmonologist,0.0,0.0,1.0
4627,pulmonology,0.0,0.0,20.0
4628,pump,0.0,0.0,2.0
4629,puncture,0.0,0.0,1.0
4630,purchase,1.0,0.0,0.0
4631,purell,0.0,0.0,2.0
4632,purell®,0.0,0.0,2.0
4633,purple,0.0,0.0,1.0
4634,purpose,0.0,0.0,5.0
4635,purposes,1.0,0.0,4.0
4636,pursue,0.0,0.0,1.0
4637,purva,0.0,0.0,2.0
4638,pus,0.0,0.0,1.0
4639,push,2.0,0.0,5.0
4640,put,3.0,0.0,6.0
4641,puts,0.0,0.0,3.0
4642,píldoras,2.0,0.0,0.0
4643,quae,0.0,0.0,3.0
4644,qualified,0.0,0.0,1.0
4645,qualify,1.0,0.0,0.0
4646,quality,0.0,0.0,32.0
4647,quantity,0.0,0.0,1.0
4648,quarantine,0.0,0.0,2.0
4649,quarter,0.0,0.0,1.0
4650,quarterly,0.0,0.0,2.0
4651,quas,0.0,0.0,2.0
4652,quasi,0.0,0.0,3.0
4653,que,1.0,0.0,0.0
4654,queries,1.0,0.0,0.0
4655,query,0.0,0.0,1.0
4656,querystring,1.0,0.0,0.0
4657,querystrings,1.0,0.0,0.0
4658,question,8.0,0.0,1.0
4659,questions,10.0,0.0,27.0
4660,questionslegal,0.0,0.0,1.0
4661,queue,2.0,0.0,0.0
4662,qui,0.0,0.0,3.0
4663,quick,0.0,0.0,6.0
4664,quicker,0.0,0.0,1.0
4665,quickly,0.0,0.0,8.0
4666,quisquam,0.0,0.0,3.0
4667,quit,1.0,0.0,0.0
4668,quite,0.0,0.0,1.0
4669,quitting,0.0,0.0,2.0
4670,quizzes,2.0,0.0,0.0
4671,rabin,0.0,0.0,2.0
4672,race,2.0,0.0,2.0
4673,rachal,0.0,0.0,2.0
4674,rachel,0.0,0.0,2.0
4675,racial,0.0,0.0,2.0
4676,radiation,0.0,0.0,14.0
4677,radio,2.0,0.0,0.0
4678,radiography,0.0,0.0,1.0
4679,radiologist,0.0,0.0,1.0
4680,radiologists,0.0,0.0,1.0
4681,radiology,0.0,0.0,7.0
4682,rafael,0.0,0.0,2.0
4683,raise,0.0,0.0,2.0
4684,raised,0.0,0.0,1.0
4685,raises,0.0,0.0,1.0
4686,rakesh,0.0,0.0,4.0
4687,raman,0.0,0.0,6.0
4688,ramaswamy,0.0,0.0,2.0
4689,ramos,0.0,0.0,1.0
4690,ramsey,0.0,0.0,7.0
4691,range,0.0,0.0,18.0
4692,ranging,0.0,0.0,2.0
4693,ranked,0.0,0.0,4.0
4694,rankings,0.0,0.0,3.0
4695,rapid,0.0,0.0,1.0
4696,rapport,0.0,0.0,1.0
4697,raquel,0.0,0.0,2.0
4698,rardin,0.0,0.0,7.0
4699,rarely,0.0,0.0,5.0
4700,rarest,0.0,0.0,1.0
4701,rashes,0.0,0.0,1.0
4702,rasmussen,0.0,0.0,2.0
4703,rate,0.0,0.0,3.0
4704,rates,1.0,0.0,2.0
4705,rather,0.0,0.0,3.0
4706,rating,0.0,0.0,2.0
4707,raw,0.0,0.0,1.0
4708,raymond,0.0,0.0,4.0
4709,razib,0.0,0.0,6.0
4710,rdms,0.0,0.0,1.0
4711,rdpze,1.0,0.0,0.0
4712,reach,3.0,0.0,1.0
4713,reached,4.0,0.0,1.0
4714,reaches,0.0,0.0,2.0
4715,reaching,0.0,0.0,3.0
4716,react,0.0,0.0,1.0
4717,read,9.0,0.0,56.0
4718,readily,0.0,0.0,1.0
4719,readmissions,0.0,0.0,1.0
4720,ready,0.0,0.0,6.0
4721,real,0.0,0.0,2.0
4722,reali,0.0,0.0,4.0
4723,reality,0.0,0.0,1.0
4724,really,4.0,0.0,2.0
4725,reason,0.0,0.0,7.0
4726,reasonable,0.0,0.0,1.0
4727,reasonably,0.0,0.0,2.0
4728,reasons,0.0,0.0,2.0
4729,rebecca,0.0,0.0,10.0
4730,recap,0.0,0.0,1.0
4731,receipt,2.0,0.0,0.0
4732,receive,4.0,0.0,26.0
4733,received,1.0,0.0,22.0
4734,receiving,1.0,0.0,4.0
4735,recent,0.0,0.0,8.0
4736,recently,0.0,0.0,1.0
4737,reception,0.0,0.0,1.0
4738,recess,1.0,0.0,0.0
4739,recipient,5.0,0.0,0.0
4740,recognition,0.0,0.0,5.0
4741,recognitions,0.0,0.0,1.0
4742,recognize,0.0,0.0,2.0
4743,recognized,0.0,0.0,4.0
4744,recommend,0.0,0.0,8.0
4745,recommendation,0.0,0.0,1.0
4746,recommendations,0.0,0.0,7.0
4747,recommended,0.0,0.0,7.0
4748,recommends,0.0,0.0,4.0
4749,reconstruction,0.0,0.0,5.0
4750,reconstructive,0.0,0.0,19.0
4751,record,2.0,0.0,106.0
4752,recorded,0.0,0.0,2.0
4753,recordfinancial,0.0,0.0,1.0
4754,records,0.0,0.0,13.0
4755,recordsview,0.0,0.0,1.0
4756,recover,0.0,0.0,1.0
4757,recovering,0.0,0.0,2.0
4758,recovery,0.0,0.0,19.0
4759,recruitment,7.0,0.0,1.0
4760,rectal,0.0,0.0,9.0
4761,recti,0.0,0.0,1.0
4762,rectocele,0.0,0.0,1.0
4763,rectum,0.0,0.0,3.0
4764,rectus,0.0,0.0,1.0
4765,recupero,0.0,0.0,2.0
4766,recurrent,0.0,0.0,8.0
4767,recurringfrequency,3.0,0.0,0.0
4768,red,0.0,0.0,2.0
4769,reddened,0.0,0.0,1.0
4770,redirected,4.0,0.0,0.0
4771,redness,0.0,0.0,2.0
4772,reduce,0.0,0.0,14.0
4773,reduced,0.0,0.0,2.0
4774,reduces,0.0,0.0,1.0
4775,reducing,0.0,0.0,2.0
4776,reductase,0.0,0.0,1.0
4777,reema,0.0,0.0,2.0
4778,refer,1.0,0.0,5.0
4779,referral,0.0,0.0,19.0
4780,referrals,5.0,0.0,4.0
4781,referred,0.0,0.0,5.0
4782,refers,0.0,0.0,1.0
4783,refill,0.0,0.0,2.0
4784,refills,0.0,0.0,1.0
4785,refined,0.0,0.0,1.0
4786,reflect,0.0,0.0,1.0
4787,reflected,0.0,0.0,1.0
4788,reflux,0.0,0.0,2.0
4789,reform,1.0,0.0,0.0
4790,refund,0.0,0.0,2.0
4791,regain,0.0,0.0,3.0
4792,regaining,0.0,0.0,1.0
4793,regard,0.0,0.0,1.0
4794,regarding,0.0,0.0,11.0
4795,regardless,0.0,0.0,1.0
4796,regency,1.0,0.0,0.0
4797,regina,0.0,0.0,1.0
4798,region,6.0,0.0,1.0
4799,region's,0.0,0.0,1.0
4800,regional,6.0,0.0,2.0
4801,region’s,0.0,0.0,1.0
4802,regis,0.0,0.0,1.0
4803,register,0.0,0.0,2.0
4804,registered,2.0,0.0,7.0
4805,registration,2.0,0.0,5.0
4806,regular,1.0,0.0,15.0
4807,regularly,0.0,0.0,3.0
4808,regulating,0.0,0.0,1.0
4809,regulations,2.0,0.0,3.0
4810,regulatory,0.0,0.0,1.0
4811,rehabilitation,0.0,0.0,94.0
4812,rehabilitative,0.0,0.0,2.0
4813,reichenberg,0.0,0.0,2.0
4814,reid,0.0,0.0,4.0
4815,reimbursement,0.0,0.0,1.0
4816,reinforce,0.0,0.0,1.0
4817,reinforcement,0.0,0.0,1.0
4818,related,0.0,0.0,13.0
4819,relating,0.0,0.0,1.0
4820,relations,1.0,0.0,54.0
4821,relationship,0.0,0.0,2.0
4822,relationships,4.0,0.0,3.0
4823,relative,0.0,0.0,1.0
4824,relatively,0.0,0.0,1.0
4825,relax,0.0,0.0,5.0
4826,relaxation,0.0,0.0,4.0
4827,relaxed,0.0,0.0,2.0
4828,relaxing,0.0,0.0,1.0
4829,release,0.0,0.0,9.0
4830,released,0.0,0.0,2.0
4831,releases,2.0,0.0,0.0
4832,reliable,1.0,0.0,0.0
4833,relief,0.0,0.0,1.0
4834,relies,0.0,0.0,1.0
4835,relieve,0.0,0.0,6.0
4836,relievers,0.0,0.0,1.0
4837,religious,0.0,0.0,1.0
4838,relocated,0.0,0.0,2.0
4839,rem,0.0,0.0,3.0
4840,remain,5.0,0.0,4.0
4841,remains,1.0,0.0,0.0
4842,remedy,0.0,0.0,1.0
4843,remember,0.0,0.0,1.0
4844,remembrance,0.0,0.0,1.0
4845,reminders,0.0,0.0,2.0
4846,remondi,0.0,0.0,1.0
4847,removal,0.0,0.0,1.0
4848,remove,2.0,0.0,6.0
4849,removed,0.0,0.0,5.0
4850,removing,1.0,0.0,0.0
4851,remy,0.0,0.0,2.0
4852,renal,0.0,0.0,2.0
4853,renders,3.0,0.0,0.0
4854,renee,0.0,0.0,4.0
4855,renew,0.0,0.0,1.0
4856,renewals,0.0,0.0,2.0
4857,rengifo,0.0,0.0,2.0
4858,renowned,0.0,0.0,3.0
4859,repair,0.0,0.0,2.0
4860,repeat,1.0,0.0,2.0
4861,repeated,0.0,0.0,1.0
4862,repetitive,0.0,0.0,1.0
4863,replace,0.0,0.0,1.0
4864,replaced,0.0,0.0,2.0
4865,replacement,0.0,0.0,7.0
4866,replaces,0.0,0.0,1.0
4867,reply,0.0,0.0,1.0
4868,report,5.0,0.0,16.0
4869,reported,0.0,0.0,6.0
4870,reports,2.0,0.0,9.0
4871,reposition,2.0,0.0,0.0
4872,represent,0.0,0.0,1.0
4873,representations,0.0,0.0,1.0
4874,representative,0.0,0.0,1.0
4875,representativesin,0.0,0.0,1.0
4876,reprint,0.0,0.0,1.0
4877,reproduce,0.0,0.0,1.0
4878,reproduction,0.0,0.0,2.0
4879,reproductive,15.0,0.0,24.0
4880,repurpse,2.0,0.0,0.0
4881,reputation,0.0,0.0,1.0
4882,req,2.0,0.0,0.0
4883,request,0.0,0.0,34.0
4884,requested,0.0,0.0,1.0
4885,requestheaders,2.0,0.0,0.0
4886,requesting,0.0,0.0,1.0
4887,requests,2.0,0.0,1.0
4888,require,4.0,0.0,11.0
4889,required,0.0,0.0,24.0
4890,requiredare,1.0,0.0,0.0
4891,requirements,0.0,0.0,2.0
4892,requires,0.0,0.0,6.0
4893,requiring,0.0,0.0,3.0
4894,reschedule,0.0,0.0,9.0
4895,research,21.0,0.0,199.0
4896,researchers,0.0,0.0,4.0
4897,researchnew,1.0,0.0,0.0
4898,resectioning,0.0,0.0,1.0
4899,resemble,0.0,0.0,1.0
4900,reserves,0.0,0.0,1.0
4901,reservoir,0.0,0.0,3.0
4902,resharper,10.0,0.0,0.0
4903,reshma,0.0,0.0,2.0
4904,residency,0.0,0.0,62.0
4905,resident,0.0,0.0,2.0
4906,residential,0.0,0.0,1.0
4907,residents,0.0,0.0,2.0
4908,resistance,0.0,0.0,1.0
4909,resistance”,0.0,0.0,1.0
4910,resistant,0.0,0.0,2.0
4911,resolution,0.0,0.0,2.0
4912,resolve,0.0,0.0,1.0
4913,resonance,0.0,0.0,3.0
4914,resource,0.0,0.0,4.0
4915,resources,4.0,0.0,32.0
4916,respect,1.0,0.0,6.0
4917,respects,2.0,0.0,0.0
4918,respiratory,0.0,0.0,12.0
4919,respond,0.0,0.0,4.0
4920,response,4.0,0.0,9.0
4921,responsehybridoffice,1.0,0.0,0.0
4922,responseoffice,1.0,0.0,0.0
4923,responsibilities,0.0,0.0,5.0
4924,responsibility,0.0,0.0,3.0
4925,responsible,0.0,0.0,6.0
4926,rest,1.0,0.0,4.0
4927,restaurant,0.0,0.0,2.0
4928,resting,0.0,0.0,1.0
4929,restore,6.0,0.0,1.0
4930,restricting,0.0,0.0,1.0
4931,restrictions,0.0,0.0,12.0
4932,restrictive,0.0,0.0,1.0
4933,result,0.0,0.0,17.0
4934,resulting,0.0,0.0,6.0
4935,results,0.0,0.0,30.0
4936,resume,0.0,0.0,4.0
4937,retains,0.0,0.0,1.0
4938,retaliation,0.0,0.0,1.0
4939,retention,1.0,0.0,1.0
4940,retrieve,0.0,0.0,1.0
4941,retrieving,2.0,0.0,0.0
4942,retrograde,0.0,0.0,1.0
4943,return,35.0,0.0,777.0
4944,returned,0.0,0.0,1.0
4945,returning,0.0,0.0,6.0
4946,returns,2.0,0.0,0.0
4947,reveal,0.0,0.0,1.0
4948,revenue,1.0,0.0,1.0
4949,reverse,0.0,0.0,1.0
4950,review,4.0,0.0,21.0
4951,reviewed,0.0,0.0,5.0
4952,reviewing,0.0,0.0,1.0
4953,revise,0.0,0.0,1.0
4954,revocation,0.0,0.0,1.0
4955,revoke,0.0,0.0,3.0
4956,rewarding,0.0,0.0,1.0
4957,rheumatology,0.0,0.0,6.0
4958,rhode,1.0,0.0,176.0
4959,ricci,0.0,0.0,6.0
4960,rich,0.0,0.0,1.0
4961,richard,0.0,0.0,8.0
4962,richmond,0.0,0.0,12.0
4963,rid,0.0,0.0,1.0
4964,riddle,0.0,0.0,2.0
4965,rides,0.0,0.0,1.0
4966,ridoh,0.0,0.0,2.0
4967,right,12.0,0.0,27.0
4968,rightclick,1.0,0.0,0.0
4969,righteous,0.0,0.0,3.0
4970,rightfully,0.0,0.0,1.0
4971,rights,9.0,0.0,7.0
4972,rihap,0.0,0.0,1.0
4973,rimsha,0.0,0.0,4.0
4974,rintels,0.0,0.0,2.0
4975,rise,0.0,0.0,1.0
4976,risk,1.0,0.0,119.0
4977,risks,0.0,0.0,4.0
4978,ristuccia,0.0,0.0,2.0
4979,rite,0.0,0.0,1.0
4980,rivaroxaban,0.0,0.0,1.0
4981,river,0.0,0.0,1.0
4982,rivera,0.0,0.0,2.0
4983,roach,0.0,0.0,2.0
4984,road,0.0,0.0,151.0
4985,roadfall,0.0,0.0,1.0
4986,robert,0.0,0.0,12.0
4987,roberta,0.0,0.0,2.0
4988,roberts,0.0,0.0,2.0
4989,robin,0.0,0.0,2.0
4990,robinson,0.0,0.0,8.0
4991,robison,0.0,0.0,6.0
4992,robotic,0.0,0.0,4.0
4993,robust,0.0,0.0,1.0
4994,rochester,0.0,0.0,1.0
4995,rocky,5.0,0.0,0.0
4996,rode,0.0,0.0,1.0
4997,rodolfo,0.0,0.0,2.0
4998,roe,1.0,0.0,0.0
4999,role,0.0,0.0,5.0
5000,roles,0.0,0.0,4.0
5001,romanelli,0.0,0.0,2.0
5002,roo,3.0,0.0,0.0
5003,room,0.0,0.0,7.0
5004,rooms,0.0,0.0,2.0
5005,root,1.0,0.0,0.0
5006,rosalind,0.0,0.0,2.0
5007,rosenbaum,0.0,0.0,2.0
5008,roswell,0.0,0.0,2.0
5009,rotary,0.0,0.0,1.0
5010,round,0.0,0.0,1.0
5011,rouse,0.0,0.0,2.0
5012,routine,0.0,0.0,4.0
5013,routinely,0.0,0.0,1.0
5014,rsv,0.0,0.0,1.0
5015,rubbing,0.0,0.0,1.0
5016,ruben,0.0,0.0,2.0
5017,ruby,0.0,0.0,2.0
5018,rugg,0.0,0.0,2.0
5019,rule,0.0,0.0,1.0
5020,rumor,0.0,0.0,1.0
5021,run,2.0,0.0,1.0
5022,running,2.0,0.0,2.0
5023,runs,5.0,0.0,0.0
5024,rush,0.0,0.0,1.0
5025,russell,0.0,0.0,6.0
5026,russo,0.0,0.0,2.0
5027,rutgers,0.0,0.0,1.0
5028,sabrina,0.0,0.0,2.0
5029,saccoccia,0.0,0.0,6.0
5030,sacred,0.0,0.0,1.0
5031,sacrocolpopexy,0.0,0.0,3.0
5032,sacroiliac,0.0,0.0,1.0
5033,sacrum,0.0,0.0,1.0
5034,safe,5.0,0.0,10.0
5035,safely,2.0,0.0,3.0
5036,safer,1.0,0.0,25.0
5037,safest,0.0,0.0,1.0
5038,safety,0.0,0.0,10.0
5039,safetyhow,1.0,0.0,0.0
5040,safiyah,0.0,0.0,2.0
5041,said,0.0,0.0,2.0
5042,saikiran,0.0,0.0,2.0
5043,saint,0.0,0.0,1.0
5044,sakr,0.0,0.0,4.0
5045,sale,0.0,0.0,2.0
5046,salesforce,1.0,0.0,0.0
5047,salisbury,0.0,0.0,2.0
5048,salmon,0.0,0.0,2.0
5049,salt,0.0,0.0,1.0
5050,salve,0.0,0.0,1.0
5051,salzillo,0.0,0.0,2.0
5052,samantha,1.0,0.0,8.0
5053,sambandam,0.0,0.0,2.0
5054,same,2.0,0.0,14.0
5055,samira,0.0,0.0,2.0
5056,sampino,0.0,0.0,2.0
5057,sample,0.0,0.0,7.0
5058,san,0.0,0.0,2.0
5059,sandra,0.0,0.0,4.0
5060,sandy,0.0,0.0,1.0
5061,sanitary,0.0,0.0,1.0
5062,sanitizing,0.0,0.0,4.0
5063,sans,1.0,0.0,0.0
5064,santee,0.0,0.0,2.0
5065,santille,0.0,0.0,2.0
5066,santos,0.0,0.0,2.0
5067,sara,0.0,0.0,4.0
5068,sarah,0.0,0.0,4.0
5069,sardella,0.0,0.0,2.0
5070,sasheer,1.0,0.0,0.0
5071,sat,1.0,0.0,0.0
5072,satellite,0.0,0.0,2.0
5073,satisfaction,0.0,0.0,3.0
5074,saturday,1.0,0.0,0.0
5075,save,3.0,0.0,4.0
5076,saves,0.0,0.0,1.0
5077,say,0.0,0.0,2.0
5078,says,0.0,0.0,2.0
5079,scale,1.0,0.0,0.0
5080,scalp,0.0,0.0,1.0
5081,scaly,0.0,0.0,1.0
5082,scan,0.0,0.0,4.0
5083,scans,0.0,0.0,4.0
5084,scar,0.0,0.0,1.0
5085,scare,1.0,0.0,0.0
5086,scarring,0.0,0.0,1.0
5087,scarvestravelhome,1.0,0.0,0.0
5088,scenes,0.0,0.0,1.0
5089,schatten,0.0,0.0,2.0
5090,schedule,7.0,0.0,66.0
5091,scheduled,0.0,0.0,4.0
5092,scheduling,3.0,0.0,50.0
5093,school,2.0,0.0,97.0
5094,schools,1.0,0.0,0.0
5095,schule,0.0,0.0,2.0
5096,sciatica,0.0,0.0,2.0
5097,science,0.0,0.0,11.0
5098,sciences,0.0,0.0,4.0
5099,scientific,0.0,0.0,1.0
5100,scientists,0.0,0.0,1.0
5101,sclerosis,0.0,0.0,2.0
5102,sclerosus,0.0,0.0,2.0
5103,scope,0.0,0.0,1.0
5104,scorecard,1.0,0.0,0.0
5105,scraping,0.0,0.0,1.0
5106,screen,18.0,0.0,10.0
5107,screened,0.0,0.0,6.0
5108,screening,0.0,0.0,91.0
5109,screenings,1.0,0.0,5.0
5110,screw,0.0,0.0,2.0
5111,script,2.0,0.0,2.0
5112,scripts,0.0,0.0,1.0
5113,scrub,0.0,0.0,1.0
5114,sean,0.0,0.0,10.0
5115,search,45.0,0.0,52.0
5116,searching,0.0,0.0,1.0
5117,second,3.0,0.0,9.0
5118,seconds,41.0,0.0,51.0
5119,section,5.0,0.0,11.0
5120,secure,0.0,0.0,6.0
5121,securely,0.0,0.0,3.0
5122,security,0.0,0.0,6.0
5123,sed,0.0,0.0,9.0
5124,sedation,0.0,0.0,1.0
5125,see,12.0,0.0,36.0
5126,seeing,0.0,0.0,5.0
5127,seek,0.0,0.0,2.0
5128,seeking,3.0,0.0,5.0
5129,seem,0.0,0.0,1.0
5130,seema,0.0,0.0,4.0
5131,seems,1.0,0.0,1.0
5132,seen,0.0,0.0,9.0
5133,sees,0.0,0.0,2.0
5134,segment,2.0,0.0,0.0
5135,segoe,2.0,0.0,0.0
5136,segue,4.0,0.0,0.0
5137,select,12.0,0.0,15.0
5138,selected,9.0,0.0,1.0
5139,selectedvalue,0.0,0.0,1.0
5140,selection,1.0,0.0,2.0
5141,selections,0.0,0.0,2.0
5142,selects,4.0,0.0,0.0
5143,self,0.0,0.0,3.0
5144,send,5.0,0.0,61.0
5145,sending,0.0,0.0,4.0
5146,sends,0.0,0.0,2.0
5147,senekot,0.0,0.0,1.0
5148,senior,14.0,0.0,3.0
5149,seniors,0.0,0.0,3.0
5150,sensation,0.0,0.0,2.0
5151,sense,0.0,0.0,2.0
5152,sensitive,0.0,0.0,2.0
5153,sensitivity,0.0,0.0,2.0
5154,sensorineural,0.0,0.0,3.0
5155,sensory,0.0,0.0,3.0
5156,sent,2.0,0.0,2.0
5157,sentinel,0.0,0.0,1.0
5158,separate,1.0,0.0,2.0
5159,separation,0.0,0.0,2.0
5160,september,0.0,0.0,2.0
5161,sequi,0.0,0.0,3.0
5162,series,0.0,0.0,4.0
5163,serious,0.0,0.0,11.0
5164,seriously,0.0,0.0,3.0
5165,serve,3.0,0.0,4.0
5166,served,0.0,0.0,5.0
5167,server,0.0,0.0,3.0
5168,service,12.0,0.0,35.0
5169,services,42.0,0.0,870.0
5170,servicesaccessibility,0.0,0.0,12.0
5171,servicesprice,0.0,0.0,35.0
5172,servicesresearch,0.0,0.0,1.0
5173,serving,0.0,0.0,6.0
5174,set,17.0,0.0,7.0
5175,setting,1.0,0.0,8.0
5176,settings,3.0,0.0,2.0
5177,seven,0.0,0.0,7.0
5178,several,0.0,0.0,12.0
5179,severe,0.0,0.0,12.0
5180,severity,0.0,0.0,2.0
5181,sex,17.0,0.0,4.0
5182,sexual,21.0,0.0,16.0
5183,sexuality,1.0,0.0,0.0
5184,sexually,4.0,0.0,4.0
5185,shaffer,0.0,0.0,6.0
5186,shah,0.0,0.0,6.0
5187,shall,0.0,0.0,2.0
5188,shalvoy,0.0,0.0,6.0
5189,sham,2.0,0.0,0.0
5190,shannon,0.0,0.0,6.0
5191,shape,0.0,0.0,2.0
5192,shapes,0.0,0.0,1.0
5193,shapiro,0.0,0.0,2.0
5194,share,12.0,0.0,15.0
5195,shared,1.0,0.0,6.0
5196,sharing,0.0,0.0,7.0
5197,sharma,0.0,0.0,2.0
5198,sharon,0.0,0.0,2.0
5199,sharpest,0.0,0.0,1.0
5200,shave,0.0,0.0,1.0
5201,shawhughes,0.0,0.0,2.0
5202,she,0.0,0.0,23.0
5203,she's,0.0,0.0,1.0
5204,sheehan,0.0,0.0,6.0
5205,shepard,0.0,0.0,2.0
5206,shereen,0.0,0.0,2.0
5207,shield,1.0,0.0,0.0
5208,shift,2.0,0.0,3.0
5209,shifts,0.0,0.0,1.0
5210,shimmer,9.0,0.0,0.0
5211,shipping,3.0,0.0,0.0
5212,shop,8.0,0.0,3.0
5213,shore,0.0,0.0,6.0
5214,shorter,0.0,0.0,1.0
5215,shortly,0.0,0.0,1.0
5216,shortness,0.0,0.0,1.0
5217,shot,2.0,0.0,1.0
5218,should,3.0,0.0,64.0
5219,show,10.0,0.0,11.0
5220,shower,0.0,0.0,3.0
5221,showers,0.0,0.0,2.0
5222,showing,1.0,0.0,2.0
5223,shown,1.0,0.0,1.0
5224,shows,0.0,0.0,1.0
5225,shriver,0.0,0.0,2.0
5226,shuman,0.0,0.0,4.0
5227,shut,1.0,0.0,0.0
5228,sick,0.0,0.0,6.0
5229,sickness,0.0,0.0,1.0
5230,side,0.0,0.0,6.0
5231,sides,0.0,0.0,1.0
5232,sigma,0.0,0.0,1.0
5233,sigmoidoscopic,0.0,0.0,1.0
5234,sigmoidoscopy,0.0,0.0,1.0
5235,sign,10.0,0.0,41.0
5236,signals,0.0,0.0,1.0
