,token,Total0,Total1,Total2,Total3,Total4,Total5
2761,sync,1.0,1.0,1.0,0.0,0.0,0.0
2762,syntax,1.0,1.0,1.0,0.0,0.0,1.0
2763,syphilis,0.0,0.0,0.0,0.0,0.0,1.0
2764,system,0.0,0.0,0.0,0.0,0.0,25.0
2765,systemic,0.0,0.0,0.0,0.0,0.0,1.0
2766,tablet,0.0,0.0,0.0,0.0,0.0,2.0
2767,tabs,1.0,1.0,1.0,0.0,0.0,0.0
2768,tag,2.0,2.0,2.0,0.0,0.0,0.0
2769,tagname,6.0,3.0,6.0,0.0,0.0,0.0
2770,tailored,0.0,0.0,0.0,0.0,0.0,1.0
2771,take,13.0,13.0,13.0,2.0,0.0,35.0
2772,taken,0.0,0.0,0.0,0.0,0.0,1.0
2773,taking,4.0,4.0,4.0,0.0,0.0,1.0
2774,talk,2.0,2.0,2.0,0.0,0.0,6.0
2775,talked,0.0,0.0,0.0,0.0,0.0,24.0
2776,talking,1.0,1.0,1.0,0.0,0.0,25.0
2777,taraji,2.0,2.0,2.0,0.0,0.0,0.0
2778,target,10.0,10.0,10.0,0.0,0.0,0.0
2779,targetcmp,16.0,8.0,16.0,0.0,0.0,0.0
2780,taught,0.0,0.0,0.0,0.0,0.0,24.0
2781,tax,6.0,6.0,6.0,0.0,0.0,2.0
2782,team,1.0,1.0,1.0,0.0,0.0,1.0
2783,technicians,0.0,0.0,0.0,0.0,0.0,2.0
2784,technological,0.0,0.0,0.0,0.0,0.0,1.0
2785,technologies,0.0,0.0,0.0,0.0,0.0,1.0
2786,technology,0.0,0.0,0.0,0.0,0.0,1.0
2787,teens,4.0,4.0,4.0,0.0,0.0,0.0
2788,telecommuteroffice,1.0,1.0,1.0,0.0,0.0,0.0
2789,telehealth,10.0,10.0,10.0,0.0,0.0,9.0
2790,telemedicine,0.0,0.0,0.0,0.0,0.0,1.0
2791,telemetrybasedata,2.0,2.0,2.0,0.0,0.0,0.0
2792,telemetryitem,2.0,2.0,2.0,0.0,0.0,0.0
2793,telephone,2.0,0.0,2.0,0.0,0.0,1.0
2794,tell,5.0,5.0,5.0,0.0,0.0,2.0
2795,tem,0.0,0.0,0.0,0.0,0.0,2.0
2796,template,1.0,1.0,1.0,0.0,0.0,0.0
2797,temporarily,0.0,0.0,0.0,0.0,0.0,1.0
2798,temporary,0.0,0.0,0.0,0.0,0.0,1.0
2799,ten,0.0,0.0,0.0,0.0,0.0,1.0
2800,tennessee,3.0,3.0,3.0,0.0,0.0,0.0
2801,term,1.0,1.0,1.0,0.0,0.0,1.0
2802,terminate,0.0,0.0,0.0,0.0,0.0,5.0
2803,terminated,0.0,0.0,0.0,1.0,0.0,0.0
2804,terminates,0.0,0.0,0.0,0.0,0.0,1.0
2805,termination,0.0,0.0,0.0,1.0,0.0,1.0
2806,terms,13.0,12.0,13.0,0.0,0.0,1.0
2807,test,2.0,2.0,2.0,0.0,0.0,0.0
2808,testimonials,0.0,0.0,0.0,5.0,0.0,0.0
2809,testing,8.0,8.0,8.0,2.0,0.0,2.0
2810,testosterone,0.0,0.0,0.0,0.0,0.0,1.0
2811,tests,0.0,0.0,0.0,0.0,0.0,3.0
2812,texas,2.0,2.0,2.0,0.0,0.0,0.0
2813,text,23.0,14.0,23.0,0.0,0.0,2.0
2814,textarea,2.0,2.0,2.0,0.0,0.0,0.0
2815,textchange,1.0,1.0,1.0,0.0,0.0,0.0
2816,texted,2.0,1.0,2.0,0.0,0.0,0.0
2817,than,5.0,5.0,5.0,0.0,0.0,51.0
2818,thank,5.0,5.0,5.0,0.0,0.0,4.0
2819,thanksgiving,1.0,1.0,1.0,0.0,0.0,0.0
2820,that's,1.0,1.0,1.0,0.0,0.0,0.0
2821,that’s,1.0,0.0,1.0,0.0,0.0,24.0
2822,theater,1.0,1.0,1.0,0.0,0.0,0.0
2823,their,1.0,1.0,1.0,11.0,0.0,118.0
2824,them,6.0,6.0,6.0,0.0,0.0,2.0
2825,theme,1.0,1.0,1.0,0.0,0.0,96.0
2826,themselves,0.0,0.0,0.0,0.0,0.0,1.0
2827,then,2.0,2.0,2.0,0.0,0.0,2.0
2828,therapies,0.0,0.0,0.0,0.0,0.0,1.0
2829,therapist,0.0,0.0,0.0,0.0,0.0,3.0
2830,therapists,0.0,0.0,0.0,0.0,0.0,2.0
2831,therapist’s,0.0,0.0,0.0,0.0,0.0,1.0
2832,therapy,4.0,4.0,4.0,0.0,0.0,7.0
2833,there,2.0,2.0,2.0,0.0,0.0,31.0
2834,there's,2.0,2.0,2.0,0.0,0.0,0.0
2835,thereby,0.0,0.0,0.0,0.0,0.0,1.0
2836,there’s,2.0,2.0,2.0,0.0,0.0,24.0
2837,these,2.0,2.0,2.0,0.0,0.0,12.0
2838,they,7.0,7.0,7.0,2.0,0.0,127.0
2839,they're,1.0,1.0,1.0,0.0,0.0,0.0
2840,they’re,0.0,1.0,1.0,0.0,0.0,0.0
2841,they’ve,2.0,2.0,2.0,0.0,0.0,0.0
2842,thin,1.0,1.0,1.0,0.0,0.0,0.0
2843,thing,1.0,1.0,1.0,0.0,0.0,0.0
2844,things,0.0,0.0,0.0,0.0,0.0,25.0
2845,think,5.0,5.0,5.0,0.0,0.0,24.0
2846,third,24.0,12.0,24.0,0.0,0.0,1.0
2847,this,97.0,93.0,98.0,15.0,0.0,108.0
2848,thisplugin,1.0,1.0,1.0,0.0,0.0,0.0
2849,those,1.0,1.0,1.0,0.0,0.0,7.0
2850,thought,0.0,0.0,0.0,0.0,0.0,1.0
2851,thousands,1.0,1.0,1.0,0.0,0.0,0.0
2852,through,18.0,18.0,18.0,5.0,0.0,36.0
2853,throughout,0.0,0.0,0.0,0.0,0.0,4.0
2854,throw,0.0,0.0,0.0,0.0,0.0,1.0
2855,thu,0.0,0.0,0.0,5.0,0.0,0.0
2856,thurs,1.0,1.0,1.0,0.0,0.0,0.0
2857,thyroid,0.0,0.0,0.0,0.0,0.0,1.0
2858,ticket©,1.0,1.0,1.0,0.0,0.0,0.0
2859,tiene,1.0,1.0,1.0,0.0,0.0,0.0
2860,tiktok,1.0,1.0,1.0,0.0,0.0,0.0
2861,tile,1.0,1.0,1.0,0.0,0.0,0.0
2862,time,5.0,5.0,4.0,0.0,0.0,55.0
2863,timefull,1.0,1.0,1.0,0.0,0.0,0.0
2864,timeno,1.0,1.0,1.0,0.0,0.0,0.0
2865,times,1.0,1.0,1.0,0.0,0.0,1.0
2866,timing,0.0,0.0,0.0,4.0,0.0,0.0
2867,tipsheet,1.0,1.0,1.0,0.0,0.0,0.0
2868,title,1.0,1.0,1.0,0.0,0.0,1.0
2869,toastfadein,9.0,9.0,9.0,0.0,0.0,0.0
2870,today,2.0,2.0,2.0,2.0,0.0,15.0
2871,toddlers,0.0,0.0,1.0,0.0,0.0,0.0
2872,todo,1.0,1.0,1.0,0.0,0.0,0.0
2873,together,0.0,0.0,0.0,1.0,0.0,1.0
2874,toggle,21.0,21.0,21.0,0.0,0.0,0.0
2875,toggling,1.0,1.0,1.0,0.0,0.0,0.0
2876,token,2.0,2.0,2.0,0.0,0.0,0.0
2877,toll,0.0,0.0,0.0,0.0,0.0,2.0
2878,tomar,1.0,1.0,1.0,0.0,0.0,0.0
2879,too,2.0,2.0,2.0,0.0,0.0,25.0
2880,tool,1.0,1.0,1.0,0.0,0.0,1.0
2881,toolbar,6.0,3.0,6.0,0.0,0.0,0.0
2882,top,8.0,8.0,8.0,0.0,0.0,0.0
2883,topics,0.0,0.0,0.0,0.0,0.0,1.0
2884,total,0.0,0.0,0.0,0.0,0.0,1.0
2885,touch,2.0,2.0,2.0,0.0,0.0,1.0
2886,tov,1.0,1.0,1.0,0.0,0.0,0.0
2887,toward,0.0,0.0,0.0,0.0,0.0,1.0
2888,towards,0.0,0.0,0.0,0.0,0.0,1.0
2889,town,12.0,6.0,12.0,0.0,0.0,0.0
2890,track,3.0,3.0,3.0,0.0,0.0,0.0
2891,tracker,1.0,1.0,1.0,0.0,0.0,0.0
2892,tracking,1.0,1.0,1.0,0.0,0.0,0.0
2893,trackingdata,4.0,2.0,4.0,0.0,0.0,0.0
2894,tract,1.0,1.0,1.0,0.0,0.0,1.0
2895,traditional,0.0,0.0,0.0,0.0,0.0,1.0
2896,traffic,0.0,0.0,0.0,0.0,0.0,1.0
2897,train,0.0,0.0,0.0,0.0,0.0,1.0
2898,trained,0.0,0.0,0.0,0.0,0.0,4.0
2899,trans,1.0,1.0,1.0,0.0,0.0,26.0
2900,transaction,5.0,5.0,5.0,0.0,0.0,0.0
2901,transactions,0.0,0.0,0.0,0.0,0.0,1.0
2902,transcare,0.0,0.0,0.0,0.0,0.0,24.0
2903,transferred,0.0,0.0,0.0,0.0,0.0,1.0
2904,transformation,1.0,1.0,1.0,0.0,0.0,0.0
2905,transforming,0.0,0.0,0.0,0.0,0.0,2.0
2906,transgender,4.0,4.0,4.0,0.0,0.0,7.0
2907,transition,1.0,1.0,1.0,0.0,0.0,0.0
2908,transitional,0.0,0.0,0.0,0.0,0.0,24.0
2909,transitions,1.0,1.0,1.0,0.0,0.0,0.0
2910,transmitted,4.0,4.0,4.0,0.0,0.0,0.0
2911,transparent,2.0,2.0,2.0,0.0,0.0,0.0
2912,tratando,1.0,1.0,1.0,0.0,0.0,0.0
2913,trauma,0.0,0.0,0.0,0.0,0.0,1.0
2914,travel,0.0,0.0,0.0,0.0,0.0,1.0
2915,traveler’s,0.0,0.0,0.0,0.0,0.0,1.0
2916,traveling,0.0,0.0,0.0,0.0,0.0,1.0
2917,treat,0.0,0.0,0.0,0.0,0.0,25.0
2918,treated,0.0,0.0,0.0,0.0,0.0,48.0
2919,treatment,4.0,4.0,4.0,0.0,0.0,4.0
2920,treatments,1.0,1.0,1.0,0.0,0.0,3.0
2921,treats,0.0,0.0,0.0,0.0,0.0,24.0
2922,tribal,0.0,0.0,0.0,0.0,0.0,1.0
2923,tribute,1.0,1.0,1.0,0.0,0.0,0.0
2924,trichomoniasis,0.0,0.0,0.0,0.0,0.0,1.0
2925,trigger,4.0,4.0,4.0,0.0,0.0,0.0
2926,triggered,1.0,1.0,1.0,0.0,0.0,0.0
2927,troubled,0.0,0.0,0.0,0.0,0.0,1.0
2928,true,31.0,17.0,31.0,0.0,0.0,26.0
2929,truly,1.0,1.0,1.0,0.0,0.0,3.0
2930,trust,0.0,0.0,0.0,0.0,0.0,1.0
2931,trusted,5.0,5.0,5.0,0.0,0.0,0.0
2932,trusting,0.0,0.0,0.0,0.0,0.0,1.0
2933,truth,0.0,0.0,0.0,1.0,0.0,0.0
2934,try,8.0,8.0,8.0,0.0,0.0,1.0
2935,trying,1.0,1.0,1.0,0.0,0.0,1.0
2936,trymonthlynotice,1.0,1.0,1.0,0.0,0.0,0.0
2937,tubal,2.0,2.0,2.0,0.0,0.0,0.0
2938,tue,0.0,0.0,0.0,5.0,0.0,0.0
2939,tues,1.0,1.0,1.0,0.0,0.0,0.0
2940,turn,2.0,2.0,1.0,5.0,0.0,12.0
2941,turned,2.0,2.0,2.0,0.0,0.0,0.0
2942,twice,2.0,2.0,2.0,0.0,0.0,0.0
2943,twitter,3.0,3.0,3.0,0.0,0.0,24.0
2944,two,2.0,2.0,2.0,3.0,0.0,54.0
2945,type,23.0,12.0,23.0,0.0,0.0,1.0
2946,typeallfull,1.0,1.0,1.0,0.0,0.0,0.0
2947,typeof,8.0,5.0,8.0,0.0,0.0,1.0
2948,types,1.0,1.0,1.0,0.0,0.0,1.0
2949,typethis,1.0,1.0,1.0,0.0,0.0,0.0
2950,ultimate,0.0,0.0,0.0,0.0,0.0,1.0
2951,ultimately,0.0,0.0,0.0,0.0,0.0,1.0
2952,ultrasound,0.0,0.0,0.0,1.0,0.0,3.0
2953,ultrasounds,0.0,0.0,0.0,0.0,0.0,1.0
2954,unable,2.0,3.0,3.0,0.0,0.0,5.0
2955,unbiased,0.0,0.0,0.0,0.0,0.0,1.0
2956,uncheck,2.0,2.0,2.0,0.0,0.0,0.0
2957,unchecked,2.0,2.0,2.0,0.0,0.0,0.0
2958,undefined,3.0,2.0,3.0,0.0,0.0,0.0
2959,under,14.0,14.0,13.0,1.0,0.0,7.0
2960,underneath,2.0,2.0,2.0,0.0,0.0,0.0
2961,understand,0.0,0.0,0.0,0.0,0.0,32.0
2962,understanding,0.0,0.0,0.0,0.0,0.0,1.0
2963,unexpected,0.0,0.0,0.0,0.0,0.0,1.0
2964,unique,2.0,2.0,2.0,0.0,0.0,0.0
2965,united,1.0,1.0,1.0,5.0,0.0,2.0
2966,unknown,0.0,0.0,0.0,0.0,0.0,1.0
2967,unless,1.0,1.0,0.0,0.0,0.0,1.0
2968,unnecessary,2.0,2.0,2.0,0.0,0.0,0.0
2969,uno,2.0,2.0,2.0,0.0,0.0,0.0
2970,unprescribed,0.0,0.0,0.0,0.0,0.0,1.0
2971,unprocessed,4.0,2.0,4.0,0.0,0.0,0.0
2972,unsubscribe,1.0,1.0,1.0,0.0,0.0,1.0
2973,until,6.0,6.0,6.0,0.0,0.0,73.0
2974,unwanted,0.0,0.0,0.0,0.0,0.0,1.0
2975,up',4.0,2.0,4.0,0.0,0.0,0.0
2976,update,3.0,2.0,3.0,0.0,0.0,3.0
2977,updateaffiliateid,3.0,3.0,3.0,0.0,0.0,0.0
2978,updated,1.0,1.0,1.0,0.0,0.0,0.0
2979,updates,4.0,4.0,4.0,0.0,0.0,0.0
2980,updating,1.0,1.0,1.0,0.0,0.0,0.0
2981,upgrade,4.0,2.0,4.0,0.0,0.0,0.0
2982,upholding,0.0,0.0,0.0,0.0,0.0,1.0
2983,upload,2.0,2.0,2.0,0.0,0.0,0.0
2984,uploading,1.0,1.0,1.0,1.0,0.0,1.0
2985,uplog,1.0,1.0,1.0,1.0,0.0,1.0
2986,upon,2.0,2.0,2.0,0.0,0.0,1.0
2987,upper,0.0,0.0,0.0,0.0,0.0,1.0
2988,uppercase,8.0,4.0,8.0,0.0,0.0,0.0
2989,urban,2.0,2.0,2.0,0.0,0.0,0.0
2990,urgent,1.0,1.0,1.0,2.0,0.0,1.0
2991,urinary,1.0,1.0,1.0,0.0,0.0,1.0
2992,url,3.0,3.0,3.0,0.0,0.0,0.0
2993,usa,1.0,1.0,1.0,0.0,0.0,0.0
2994,usar,2.0,2.0,2.0,0.0,0.0,0.0
2995,usd,2.0,2.0,2.0,0.0,0.0,0.0
2996,use,24.0,20.0,24.0,10.0,0.0,42.0
2997,usecontact,2.0,2.0,2.0,0.0,0.0,0.0
2998,used,14.0,14.0,14.0,0.0,0.0,7.0
2999,usedifaccountbtn,2.0,1.0,2.0,0.0,0.0,0.0
3000,usematchviewport,1.0,1.0,1.0,0.0,0.0,1.0
3001,user,13.0,13.0,13.0,0.0,0.0,1.0
3002,userinfotile,4.0,2.0,4.0,0.0,0.0,0.0
3003,userisentercustomemail,2.0,1.0,2.0,0.0,0.0,0.0
3004,users,1.0,1.0,1.0,0.0,0.0,0.0
3005,usertile,2.0,1.0,2.0,0.0,0.0,0.0
3006,uses,1.0,1.0,1.0,0.0,0.0,1.0
3007,using,1.0,1.0,1.0,5.0,0.0,10.0
3008,usually,0.0,0.0,0.0,0.0,0.0,1.0
3009,uterine,0.0,0.0,0.0,0.0,0.0,1.0
3010,utmost,0.0,0.0,0.0,0.0,0.0,2.0
3011,vaccination,1.0,1.0,1.0,0.0,0.0,2.0
3012,vaccine,3.0,3.0,3.0,0.0,0.0,1.0
3013,vaccines,4.0,4.0,4.0,0.0,0.0,1.0
3014,vagina,4.0,4.0,4.0,0.0,0.0,1.0
3015,vaginosis,0.0,0.0,0.0,0.0,0.0,1.0
3016,val,11.0,6.0,11.0,0.0,0.0,0.0
3017,valid,5.0,4.0,5.0,0.0,0.0,0.0
3018,validated,3.0,3.0,3.0,0.0,0.0,0.0
3019,validation,6.0,6.0,6.0,0.0,0.0,0.0
3020,valley,0.0,0.0,0.0,10.0,0.0,0.0
3021,valuable,3.0,3.0,3.0,0.0,0.0,0.0
3022,value,37.0,25.0,37.0,0.0,0.0,0.0
3023,valuea,16.0,8.0,16.0,0.0,0.0,0.0
3024,valueb,32.0,16.0,32.0,0.0,0.0,0.0
3025,values,2.0,2.0,2.0,0.0,0.0,26.0
3026,valueyes,2.0,2.0,2.0,0.0,0.0,0.0
3027,var,656.0,403.0,656.0,0.0,0.0,207.0
3028,variable,4.0,4.0,4.0,0.0,0.0,0.0
3029,variables,2.0,2.0,2.0,0.0,0.0,0.0
3030,variableusedoutofscope,2.0,2.0,2.0,0.0,0.0,0.0
3031,variety,0.0,0.0,0.0,0.0,0.0,1.0
3032,various,1.0,1.0,1.0,0.0,0.0,0.0
3033,vars,2.0,2.0,2.0,0.0,0.0,0.0
3034,varying,0.0,0.0,0.0,0.0,0.0,1.0
3035,vastly,0.0,0.0,0.0,0.0,0.0,1.0
3036,vehicle,0.0,0.0,0.0,0.0,0.0,1.0
3037,vehicles,0.0,0.0,0.0,0.0,0.0,1.0
3038,vendors,0.0,0.0,0.0,0.0,0.0,3.0
3039,verification,8.0,4.0,8.0,0.0,0.0,1.0
3040,verificationplease,0.0,0.0,0.0,0.0,0.0,1.0
3041,verify,4.0,2.0,4.0,1.0,0.0,0.0
3042,verifying,0.0,0.0,0.0,0.0,0.0,1.0
3043,verisign,0.0,0.0,0.0,0.0,0.0,1.0
3044,version,1.0,1.0,1.0,0.0,0.0,1.0
3045,very,0.0,0.0,0.0,0.0,0.0,25.0
3046,via,6.0,5.0,6.0,0.0,0.0,5.0
3047,vice,14.0,14.0,14.0,0.0,0.0,0.0
3048,video,38.0,38.0,38.0,0.0,0.0,10.0
3049,videos,6.0,6.0,6.0,0.0,0.0,1.0
3050,view,5.0,5.0,5.0,0.0,0.0,2.0
3051,views,1.0,1.0,1.0,0.0,0.0,0.0
3052,violent,0.0,0.0,0.0,0.0,0.0,1.0
3053,virtual,2.0,2.0,2.0,0.0,0.0,0.0
3054,visible,1.0,1.0,1.0,0.0,0.0,4.0
3055,vision,0.0,0.0,0.0,2.0,0.0,1.0
3056,visit,3.0,2.0,3.0,0.0,0.0,35.0
3057,visiting,0.0,0.0,0.0,0.0,0.0,1.0
3058,visits,0.0,0.0,0.0,0.0,0.0,58.0
3059,vists,0.0,0.0,0.0,0.0,0.0,1.0
3060,visual,1.0,1.0,1.0,0.0,0.0,0.0
3061,vital,4.0,4.0,4.0,0.0,0.0,0.0
3062,voices,0.0,0.0,0.0,0.0,0.0,1.0
3063,voice”,0.0,0.0,0.0,0.0,0.0,24.0
3064,void,4.0,4.0,4.0,0.0,0.0,0.0
3065,volunteer,10.0,10.0,10.0,0.0,0.0,1.0
3066,volunteering,4.0,4.0,4.0,0.0,0.0,0.0
3067,volunteers,1.0,1.0,1.0,0.0,0.0,0.0
3068,vomiting,0.0,0.0,0.0,0.0,0.0,1.0
3069,voted,0.0,0.0,0.0,0.0,0.0,26.0
3070,voting,2.0,2.0,2.0,0.0,0.0,0.0
3071,vulva,2.0,2.0,2.0,0.0,0.0,0.0
3072,wade,1.0,1.0,1.0,0.0,0.0,0.0
3073,wait,1.0,1.0,1.0,0.0,0.0,3.0
3074,waiting,1.0,2.0,1.0,0.0,0.0,0.0
3075,waiver,0.0,0.0,0.0,0.0,0.0,1.0
3076,walk,0.0,0.0,0.0,0.0,0.0,1.0
3077,walks,0.0,0.0,0.0,0.0,0.0,1.0
3078,want,12.0,12.0,12.0,2.0,0.0,31.0
3079,wanted,0.0,0.0,0.0,0.0,0.0,48.0
3080,wants,0.0,0.0,0.0,0.0,0.0,1.0
3081,warm,0.0,0.0,0.0,13.0,0.0,0.0
3082,wart,0.0,0.0,0.0,0.0,0.0,1.0
3083,washington,3.0,3.0,3.0,0.0,0.0,0.0
3084,watch,1.0,1.0,1.0,0.0,0.0,0.0
3085,watching,1.0,1.0,1.0,0.0,0.0,0.0
3086,way,0.0,0.0,0.0,0.0,0.0,1.0
3087,ways,5.0,5.0,5.0,0.0,0.0,26.0
3088,way”,0.0,0.0,0.0,0.0,0.0,1.0
3089,we'll,2.0,2.0,2.0,0.0,0.0,0.0
3090,we're,1.0,1.0,1.0,0.0,0.0,0.0
3091,wear,1.0,1.0,1.0,0.0,0.0,0.0
3092,web,0.0,0.0,0.0,0.0,0.0,2.0
3093,webpropertyid,2.0,1.0,2.0,0.0,0.0,0.0
3094,website,7.0,7.0,7.0,5.0,0.0,30.0
3095,website's,2.0,2.0,2.0,0.0,0.0,0.0
3096,wed,1.0,1.0,1.0,5.0,0.0,0.0
3097,week,0.0,0.0,0.0,0.0,0.0,2.0
3098,weekday,1.0,1.0,1.0,0.0,0.0,0.0
3099,weeks,0.0,0.0,0.0,2.0,0.0,5.0
3100,welcome,0.0,0.0,0.0,1.0,0.0,2.0
3101,well,1.0,1.0,1.0,10.0,0.0,6.0
3102,wellbeing,0.0,0.0,0.0,2.0,0.0,1.0
3103,wellmark,1.0,1.0,1.0,0.0,0.0,0.0
3104,wellness,5.0,5.0,5.0,0.0,0.0,1.0
3105,went,2.0,2.0,2.0,0.0,0.0,26.0
3106,west,0.0,0.0,3.0,0.0,0.0,1.0
3107,western,0.0,0.0,0.0,0.0,0.0,2.0
3108,we’ll,4.0,4.0,3.0,0.0,0.0,0.0
3109,we’re,1.0,2.0,2.0,0.0,0.0,48.0
3110,we’ve,2.0,2.0,2.0,0.0,0.0,1.0
3111,what,50.0,32.0,50.0,0.0,0.0,112.0
3112,whatever,1.0,1.0,1.0,0.0,0.0,2.0
3113,what’s,0.0,0.0,0.0,0.0,0.0,24.0
3114,wheelchair,0.0,0.0,0.0,0.0,0.0,1.0
3115,when,26.0,26.0,27.0,3.0,0.0,108.0
3116,whenever,1.0,1.0,1.0,0.0,0.0,0.0
3117,where,2.0,2.0,2.0,1.0,0.0,57.0
3118,whether,0.0,0.0,0.0,0.0,0.0,2.0
3119,which,1.0,1.0,1.0,2.0,0.0,57.0
3120,while,6.0,6.0,6.0,4.0,0.0,6.0
3121,white,210.0,105.0,210.0,0.0,0.0,0.0
3122,whitefish,0.0,0.0,0.0,9.0,0.0,0.0
3123,who,8.0,8.0,8.0,0.0,0.0,67.0
3124,whole,0.0,0.0,0.0,0.0,0.0,72.0
3125,why,3.0,3.0,3.0,0.0,0.0,49.0
3126,wicketpage,1.0,1.0,1.0,0.0,0.0,0.0
3127,wide,2.0,1.0,2.0,5.0,0.0,3.0
3128,width,247.0,126.0,247.0,0.0,0.0,0.0
3129,wife,0.0,0.0,0.0,0.0,0.0,24.0
3130,willamette,2.0,2.0,2.0,0.0,0.0,0.0
3131,williamette,1.0,1.0,1.0,0.0,0.0,0.0
3132,willing,3.0,3.0,3.0,0.0,0.0,1.0
3133,win,2.0,2.0,2.0,0.0,0.0,0.0
3134,window,6.0,6.0,6.0,0.0,0.0,1.0
3135,winter,0.0,0.0,0.0,0.0,0.0,1.0
3136,wish,2.0,2.0,2.0,0.0,0.0,24.0
3137,withdrawal,2.0,2.0,2.0,0.0,0.0,0.0
3138,within,1.0,1.0,1.0,0.0,0.0,11.0
3139,without,5.0,5.0,5.0,6.0,0.0,5.0
3140,withstand,0.0,0.0,0.0,0.0,0.0,1.0
3141,witness,0.0,0.0,0.0,0.0,0.0,2.0
3142,woman,0.0,0.0,0.0,0.0,0.0,24.0
3143,women,1.0,1.0,1.0,2.0,0.0,3.0
3144,women's,6.0,6.0,6.0,0.0,0.0,0.0
3145,women’s,0.0,0.0,0.0,71.0,0.0,97.0
3146,won't,3.0,3.0,3.0,0.0,0.0,0.0
3147,word,1.0,1.0,1.0,0.0,0.0,0.0
3148,wordexp,1.0,1.0,1.0,0.0,0.0,0.0
3149,words,2.0,2.0,2.0,0.0,0.0,1.0
3150,work,6.0,6.0,6.0,0.0,0.0,55.0
3151,worked,0.0,0.0,0.0,0.0,0.0,24.0
3152,working,0.0,0.0,0.0,0.0,0.0,3.0
3153,works,3.0,3.0,3.0,0.0,0.0,1.0
3154,workstest,1.0,1.0,1.0,0.0,0.0,0.0
3155,world,1.0,1.0,1.0,0.0,0.0,1.0
3156,worried,1.0,1.0,1.0,0.0,0.0,1.0
3157,worse,0.0,0.0,0.0,0.0,0.0,1.0
3158,would,3.0,3.0,3.0,3.0,0.0,6.0
3159,wouldn’t,0.0,0.0,0.0,0.0,0.0,2.0
3160,wrap,1.0,1.0,1.0,0.0,0.0,0.0
3161,write,1.0,1.0,1.0,0.0,0.0,1.0
3162,writing,1.0,1.0,1.0,0.0,0.0,1.0
3163,written,0.0,0.0,0.0,2.0,0.0,0.0
3164,wrong,0.0,0.0,0.0,0.0,0.0,25.0
3165,xenophobia,1.0,1.0,1.0,0.0,0.0,0.0
3166,xhttp,0.0,0.0,0.0,0.0,0.0,1.0
3167,xsmalltwelvecolumn,60.0,30.0,60.0,0.0,0.0,0.0
3168,xsrfcookie,0.0,0.0,0.0,0.0,0.0,1.0
3169,yard,1.0,1.0,1.0,0.0,0.0,0.0
3170,year,18.0,18.0,18.0,0.0,0.0,26.0
3171,year's,1.0,1.0,1.0,0.0,0.0,0.0
3172,yearly,0.0,0.0,0.0,0.0,0.0,1.0
3173,years,61.0,61.0,61.0,0.0,0.0,55.0
3174,yeast,0.0,0.0,0.0,0.0,0.0,2.0
3175,york,2.0,2.0,2.0,0.0,0.0,0.0
3176,you,179.0,152.0,176.0,27.0,0.0,299.0
3177,you've,0.0,0.0,0.0,0.0,0.0,13.0
3178,younextclear,1.0,1.0,1.0,0.0,0.0,0.0
3179,young,1.0,1.0,1.0,0.0,0.0,25.0
3180,your,332.0,242.0,333.0,3.0,0.0,261.0
3181,yourself,1.0,1.0,1.0,0.0,0.0,4.0
3182,youth,0.0,0.0,0.0,0.0,0.0,97.0
3183,youtube,2.0,2.0,2.0,0.0,0.0,0.0
3184,you’re,1.0,1.0,1.0,0.0,0.0,3.0
3185,ytinitialdata,1.0,1.0,1.0,0.0,0.0,0.0
3186,zavitz,0.0,0.0,0.0,0.0,0.0,24.0
3187,zero,12.0,6.0,12.0,0.0,0.0,0.0
3188,zest,0.0,0.0,0.0,0.0,0.0,1.0
3189,zip,10.0,10.0,10.0,0.0,0.0,2.0
3190,‘good,0.0,0.0,0.0,0.0,0.0,1.0
3191,‘problem’,0.0,0.0,0.0,0.0,0.0,1.0
3192,“access,0.0,0.0,0.0,0.0,0.0,1.0
3193,“best,0.0,0.0,0.0,0.0,0.0,3.0
3194,“blue,0.0,0.0,0.0,0.0,0.0,72.0
3195,“choose,0.0,0.0,0.0,0.0,0.0,1.0
3196,“cookie,0.0,0.0,0.0,0.0,0.0,1.0
3197,“cookie”,0.0,0.0,0.0,0.0,0.0,1.0
3198,“forgot,0.0,0.0,0.0,0.0,0.0,1.0
3199,“new”,0.0,0.0,0.0,0.0,0.0,1.0
3200,“patient,0.0,0.0,0.0,0.0,0.0,1.0
3201,“persistent,0.0,0.0,0.0,0.0,0.0,1.0
3202,“session,0.0,0.0,0.0,0.0,0.0,1.0
3203,“with,0.0,0.0,0.0,0.0,0.0,24.0
3204,“yearly,0.0,0.0,0.0,0.0,0.0,1.0
3205,“you,0.0,0.0,0.0,0.0,0.0,1.0
