,token,Total0,Total1,Total2,Total3,Total4
3172,regulations,0.0,2.0,4.0,4.0,4.0
3173,relate,0.0,2.0,0.0,0.0,0.0
3174,related,0.0,17.0,0.0,0.0,0.0
3175,relate—in,0.0,1.0,0.0,0.0,0.0
3176,relating,0.0,5.0,0.0,0.0,0.0
3177,relation,0.0,1.0,0.0,0.0,0.0
3178,relationship,0.0,2.0,0.0,0.0,0.0
3179,relationships,0.0,9.0,4.0,4.0,4.0
3180,relative,0.0,1.0,0.0,0.0,0.0
3181,release,0.0,3.0,0.0,0.0,0.0
3182,released,0.0,2.0,0.0,0.0,0.0
3183,releases,0.0,1.0,2.0,2.0,2.0
3184,relevant,0.0,4.0,0.0,0.0,0.0
3185,reliability,0.0,1.0,0.0,0.0,0.0
3186,reliable,0.0,1.0,1.0,1.0,1.0
3187,relief,0.0,3.0,0.0,0.0,0.0
3188,reliefinclude,0.0,1.0,0.0,0.0,0.0
3189,rely,0.0,4.0,0.0,0.0,0.0
3190,remain,0.0,2.0,8.0,8.0,8.0
3191,remainder,0.0,1.0,0.0,0.0,0.0
3192,remaining,0.0,1.0,2.0,2.0,2.0
3193,remains,0.0,4.0,1.0,1.0,1.0
3194,remedies,0.0,2.0,0.0,0.0,0.0
3195,remember,0.0,3.0,0.0,0.0,0.0
3196,remembering,0.0,1.0,0.0,0.0,0.0
3197,remembrance,0.0,1.0,0.0,0.0,0.0
3198,remind,0.0,0.0,1.0,1.0,1.0
3199,reminding,0.0,0.0,1.0,1.0,1.0
3200,remove,0.0,8.0,2.0,2.0,2.0
3201,removeborder,0.0,2.0,0.0,0.0,0.0
3202,removed,0.0,3.0,0.0,0.0,0.0
3203,removeevent,0.0,39.0,0.0,0.0,0.0
3204,removing,0.0,0.0,1.0,1.0,1.0
3205,renderinvisiblerecaptcha,0.0,39.0,0.0,0.0,0.0
3206,renders,0.0,0.0,3.0,3.0,3.0
3207,renew,0.0,0.0,1.0,1.0,1.0
3208,rent,0.0,1.0,0.0,0.0,0.0
3209,rented,0.0,1.0,0.0,0.0,0.0
3210,rep,0.0,3.0,0.0,0.0,0.0
3211,repeat,0.0,3.0,1.0,1.0,1.0
3212,replace,0.0,40.0,0.0,0.0,0.0
3213,replicate,0.0,2.0,0.0,0.0,0.0
3214,report,0.0,8.0,5.0,5.0,5.0
3215,reporting,0.0,2.0,0.0,0.0,0.0
3216,reports,0.0,0.0,2.0,2.0,2.0
3217,reposition,0.0,0.0,2.0,2.0,2.0
3218,represent,0.0,2.0,0.0,0.0,0.0
3219,representation,0.0,2.0,0.0,0.0,0.0
3220,representative,0.0,3.0,0.0,0.0,0.0
3221,representatives,0.0,1.0,0.0,0.0,0.0
3222,representing,0.0,1.0,0.0,0.0,0.0
3223,represents,0.0,1.0,0.0,0.0,0.0
3224,repro,0.0,1.0,0.0,0.0,0.0
3225,reproduce,0.0,1.0,0.0,0.0,0.0
3226,reproduction,0.0,1.0,0.0,0.0,0.0
3227,reproductive,0.0,292.0,22.0,22.0,22.0
3228,republic,0.0,2.0,2.0,0.0,0.0
3229,repurpse,0.0,0.0,2.0,2.0,2.0
3230,req,0.0,0.0,2.0,2.0,2.0
3231,request,0.0,16.0,2.0,2.0,2.0
3232,requested,0.0,1.0,1.0,1.0,1.0
3233,requestheaders,0.0,0.0,2.0,2.0,2.0
3234,requestloc,0.0,1.0,0.0,0.0,0.0
3235,requests,0.0,7.0,4.0,4.0,4.0
3236,requestsrespond,0.0,1.0,0.0,0.0,0.0
3237,requestswork,0.0,1.0,0.0,0.0,0.0
3238,require,0.0,8.0,6.0,6.0,6.0
3239,required,0.0,14.0,2.0,2.0,2.0
3240,requiredare,0.0,0.0,1.0,1.0,1.0
3241,requirements,0.0,2.0,0.0,0.0,0.0
3242,requires,0.0,3.0,2.0,2.0,2.0
3243,requisite,0.0,1.0,0.0,0.0,0.0
3244,reschedule,0.0,6.0,0.0,0.0,0.0
3245,research,0.0,4.0,21.0,21.0,21.0
3246,researchcomply,0.0,1.0,0.0,0.0,0.0
3247,researchnew,0.0,0.0,1.0,1.0,1.0
3248,research—on,0.0,2.0,0.0,0.0,0.0
3249,reservation,0.0,1.0,0.0,0.0,0.0
3250,reserve,0.0,2.0,0.0,0.0,0.0
3251,reserves,0.0,1.0,0.0,0.0,0.0
3252,reset,0.0,7.0,0.0,0.0,0.0
3253,resharper,0.0,0.0,10.0,10.0,10.0
3254,residence,0.0,1.0,0.0,0.0,0.0
3255,residency,0.0,1.0,0.0,0.0,0.0
3256,residents,0.0,6.0,5.0,5.0,5.0
3257,resolution,0.0,1.0,0.0,0.0,0.0
3258,resolve,0.0,1.0,0.0,0.0,0.0
3259,resolved,0.0,1.0,0.0,0.0,0.0
3260,resource,0.0,10.0,1.0,1.0,1.0
3261,resources,0.0,214.0,10.0,10.0,10.0
3262,resourcesour,0.0,1.0,0.0,0.0,0.0
3263,resourcespatient,0.0,39.0,0.0,0.0,0.0
3264,resourcesteaching,0.0,39.0,0.0,0.0,0.0
3265,resourceswhat,0.0,1.0,0.0,0.0,0.0
3266,respect,0.0,11.0,1.0,1.0,1.0
3267,respected,0.0,1.0,0.0,0.0,0.0
3268,respective,0.0,3.0,0.0,0.0,0.0
3269,respects,0.0,0.0,2.0,2.0,2.0
3270,respond,0.0,6.0,0.0,0.0,0.0
3271,responding,0.0,3.0,0.0,0.0,0.0
3272,responds,0.0,1.0,0.0,0.0,0.0
3273,response,0.0,7.0,4.0,4.0,4.0
3274,responsehybridoffice,0.0,0.0,1.0,1.0,1.0
3275,responseoffice,0.0,0.0,1.0,1.0,1.0
3276,responses,0.0,2.0,0.0,0.0,0.0
3277,responsibilities,0.0,3.0,0.0,0.0,0.0
3278,responsibility,0.0,6.0,0.0,0.0,0.0
3279,responsible,0.0,10.0,1.0,2.0,1.0
3280,responsiveness,0.0,2.0,0.0,0.0,0.0
3281,rest,0.0,3.0,1.0,1.0,1.0
3282,restore,0.0,0.0,6.0,6.0,6.0
3283,restores,0.0,1.0,0.0,0.0,0.0
3284,restriction,0.0,3.0,0.0,0.0,0.0
3285,restrictions,0.0,1.0,1.0,1.0,1.0
3286,restroom,0.0,1.0,0.0,0.0,0.0
3287,result,0.0,7.0,8.0,8.0,8.0
3288,resulting,0.0,2.0,0.0,0.0,0.0
3289,results,0.0,11.0,6.0,6.0,6.0
3290,retain,0.0,3.0,0.0,0.0,0.0
3291,retaliate,0.0,1.0,0.0,0.0,0.0
3292,retention,0.0,0.0,1.0,1.0,1.0
3293,retired,0.0,1.0,0.0,0.0,0.0
3294,retrieve,0.0,2.0,0.0,0.0,0.0
3295,retrieving,0.0,0.0,2.0,2.0,2.0
3296,return,0.0,54.0,36.0,36.0,36.0
3297,returning,0.0,0.0,1.0,1.0,1.0
3298,returns,0.0,1.0,2.0,2.0,2.0
3299,revenue,0.0,0.0,1.0,1.0,1.0
3300,review,0.0,7.0,4.0,4.0,4.0
3301,reviewing,0.0,1.0,0.0,0.0,0.0
3302,revinitscript,0.0,6.0,0.0,0.0,0.0
3303,revisions,0.0,1.0,0.0,0.0,0.0
3304,revolution,0.0,3.0,0.0,0.0,0.0
3305,right,0.0,67.0,11.0,11.0,11.0
3306,rightclick,0.0,0.0,1.0,1.0,1.0
3307,rights,0.0,39.0,9.0,9.0,9.0
3308,rightswhen,0.0,1.0,0.0,0.0,0.0
3309,rightsyou,0.0,1.0,0.0,0.0,0.0
3310,ring,0.0,0.0,2.0,2.0,2.0
3311,rise,0.0,2.0,0.0,0.0,0.0
3312,risk,0.0,21.0,2.0,2.0,2.0
3313,risks,0.0,1.0,0.0,0.0,0.0
3314,road,0.0,1.0,0.0,0.0,0.0
3315,rocky,0.0,0.0,5.0,5.0,5.0
3316,roe,0.0,5.0,1.0,1.0,1.0
3317,roe’s,0.0,2.0,0.0,0.0,0.0
3318,role,0.0,3.0,0.0,0.0,0.0
3319,roles,0.0,1.0,0.0,0.0,0.0
3320,rolling,0.0,1.0,0.0,0.0,0.0
3321,roo,0.0,0.0,3.0,3.0,3.0
3322,room,0.0,5.0,0.0,0.0,0.0
3323,root,0.0,2.0,2.0,1.0,1.0
3324,ross,0.0,1.0,0.0,0.0,0.0
3325,rule,0.0,9.0,0.0,0.0,0.0
3326,rules,0.0,1.0,0.0,0.0,0.0
3327,rule’,0.0,2.0,0.0,0.0,0.0
3328,ruling,0.0,1.0,0.0,0.0,0.0
3329,rumford,0.0,1.0,0.0,0.0,0.0
3330,run,0.0,5.0,2.0,2.0,2.0
3331,running,0.0,0.0,4.0,4.0,4.0
3332,runs,0.0,0.0,5.0,5.0,5.0
3333,rural,0.0,6.0,0.0,0.0,0.0
3334,russell,0.0,1.0,0.0,0.0,0.0
3335,sabotage,0.0,1.0,0.0,0.0,0.0
3336,saco,0.0,1.0,0.0,0.0,0.0
3337,saddened,0.0,1.0,0.0,0.0,0.0
3338,safe,0.0,10.0,6.0,6.0,6.0
3339,safely,0.0,0.0,2.0,2.0,2.0
3340,safer,0.0,4.0,1.0,1.0,1.0
3341,safety,0.0,8.0,1.0,1.0,1.0
3342,safetydo,0.0,1.0,0.0,0.0,0.0
3343,safetyhow,0.0,0.0,1.0,1.0,1.0
3344,sale,0.0,2.0,0.0,0.0,0.0
3345,sales,0.0,1.0,0.0,0.0,0.0
3346,salesforce,0.0,0.0,1.0,1.0,1.0
3347,same,0.0,6.0,0.0,0.0,0.0
3348,sample,0.0,1.0,0.0,0.0,0.0
3349,san,0.0,1.0,0.0,0.0,0.0
3350,sanford,0.0,0.0,0.0,0.0,4.0
3351,sans,0.0,0.0,1.0,1.0,1.0
3352,sasheer,0.0,0.0,1.0,1.0,1.0
3353,sat,0.0,0.0,1.0,1.0,1.0
3354,save,0.0,7.0,4.0,4.0,4.0
3355,saved,0.0,5.0,0.0,0.0,0.0
3356,saves,0.0,1.0,0.0,0.0,0.0
3357,say,0.0,5.0,2.0,2.0,2.0
3358,scale,0.0,5.0,0.0,0.0,0.0
3359,scare,0.0,0.0,1.0,1.0,1.0
3360,scared,0.0,1.0,0.0,0.0,0.0
3361,scarleteen,0.0,6.0,0.0,0.0,0.0
3362,scarvestravelhome,0.0,0.0,1.0,1.0,1.0
3363,scenarios,0.0,1.0,0.0,0.0,0.0
3364,schedule,0.0,20.0,10.0,10.0,10.0
3365,scheduled,0.0,8.0,0.0,0.0,0.0
3366,scheduling,0.0,7.0,4.0,4.0,4.0
3367,scholarships,0.0,2.0,0.0,0.0,0.0
3368,school,0.0,32.0,2.0,2.0,2.0
3369,schools,0.0,5.0,1.0,1.0,1.0
3370,science,0.0,1.0,0.0,0.0,0.0
3371,scope,0.0,14.0,0.0,0.0,0.0
3372,scorecard,0.0,0.0,1.0,1.0,1.0
3373,scotus,0.0,1.0,0.0,0.0,0.0
3374,screen,0.0,1.0,18.0,18.0,18.0
3375,screened,0.0,1.0,0.0,0.0,0.0
3376,screening,0.0,5.0,1.0,1.0,1.0
3377,screenings,0.0,1.0,2.0,2.0,2.0
3378,screenreadertext,0.0,39.0,0.0,0.0,0.0
3379,script,0.0,1.0,2.0,2.0,2.0
3380,scroll,0.0,78.0,0.0,0.0,0.0
3381,scrolling,0.0,39.0,0.0,0.0,0.0
3382,search,0.0,4.0,94.0,94.0,94.0
3383,searching,0.0,2.0,0.0,0.0,0.0
3384,second,0.0,1.0,3.0,3.0,3.0
3385,seconddate,0.0,1.0,0.0,0.0,0.0
3386,seconds,0.0,0.0,41.0,41.0,41.0
3387,secrecy,0.0,1.0,0.0,0.0,0.0
3388,secs,0.0,1.0,0.0,0.0,0.0
3389,section,0.0,10.0,5.0,5.0,5.0
3390,sections,0.0,4.0,0.0,0.0,0.0
3391,secure,0.0,14.0,0.0,0.0,0.0
3392,securely,0.0,0.0,1.0,1.0,1.0
3393,securities,0.0,1.0,0.0,0.0,0.0
3394,security,0.0,16.0,0.0,0.0,0.0
3395,see,0.0,17.0,13.0,13.0,13.0
3396,seeing,0.0,1.0,0.0,0.0,0.0
3397,seek,0.0,2.0,0.0,0.0,0.0
3398,seeking,0.0,6.0,2.0,2.0,2.0
3399,seems,0.0,0.0,1.0,1.0,1.0
3400,seen,0.0,2.0,0.0,0.0,0.0
3401,segment,0.0,0.0,2.0,2.0,2.0
3402,segoe,0.0,6.0,6.0,2.0,2.0
3403,segue,0.0,0.0,4.0,4.0,4.0
3404,select,0.0,30.0,14.0,14.0,14.0
3405,selected,0.0,79.0,9.0,9.0,9.0
3406,selecting,0.0,3.0,0.0,0.0,0.0
3407,selection,0.0,0.0,1.0,1.0,1.0
3408,selects,0.0,0.0,4.0,4.0,4.0
3409,selfcheckintimeout,0.0,1.0,0.0,0.0,0.0
3410,sell,0.0,3.0,0.0,0.0,0.0
3411,senate,0.0,2.0,0.0,0.0,0.0
3412,senator,0.0,2.0,0.0,0.0,0.0
3413,send,0.0,11.0,7.0,7.0,7.0
3414,sending,0.0,3.0,0.0,0.0,0.0
3415,seng,0.0,1.0,0.0,0.0,0.0
3416,senior,0.0,2.0,14.0,14.0,14.0
3417,sense,0.0,2.0,0.0,0.0,0.0
3418,sensible,0.0,1.0,0.0,0.0,0.0
3419,sensitive,0.0,2.0,0.0,0.0,0.0
3420,sent,0.0,14.0,6.0,6.0,6.0
3421,sep,0.0,4.0,0.0,0.0,0.0
3422,separate,0.0,2.0,1.0,1.0,1.0
3423,september,0.0,8.0,0.0,0.0,0.0
3424,sequence,0.0,8.0,0.0,0.0,0.0
3425,series,0.0,1.0,0.0,0.0,0.0
3426,serious,0.0,3.0,0.0,0.0,0.0
3427,serve,0.0,4.0,2.0,2.0,2.0
3428,served,0.0,8.0,0.0,0.0,0.0
3429,server,0.0,7.0,0.0,0.0,0.0
3430,servers,0.0,2.0,0.0,0.0,0.0
3431,serves,0.0,2.0,0.0,0.0,0.0
3432,service,0.0,18.0,30.0,31.0,30.0
3433,service's,0.0,1.0,0.0,0.0,0.0
3434,services,0.0,399.0,95.0,96.0,95.0
3435,servicesfamily,0.0,39.0,0.0,0.0,0.0
3436,serviceshelp,0.0,1.0,0.0,0.0,0.0
3437,servicesrespond,0.0,1.0,0.0,0.0,0.0
3438,serviceswe,0.0,1.0,0.0,0.0,0.0
3439,services—drug,0.0,1.0,0.0,0.0,0.0
3440,serving,0.0,3.0,0.0,0.0,0.0
3441,session,0.0,2.0,0.0,0.0,0.0
3442,sessions,0.0,1.0,0.0,0.0,0.0
3443,sessionstorage,0.0,1.0,0.0,0.0,0.0
3444,sessiontimeout,0.0,1.0,0.0,0.0,0.0
3445,set,0.0,52.0,27.0,27.0,27.0
3446,setback,0.0,1.0,0.0,0.0,0.0
3447,sets,0.0,1.0,0.0,0.0,0.0
3448,setting,0.0,1.0,2.0,2.0,2.0
3449,settings,0.0,2.0,3.0,3.0,3.0
3450,setup,0.0,1.0,0.0,0.0,0.0
3451,several,0.0,1.0,0.0,0.0,0.0
3452,sex,0.0,59.0,18.0,18.0,18.0
3453,sexting,0.0,2.0,0.0,0.0,0.0
3454,sexual,0.0,91.0,23.0,23.0,23.0
3455,sexuality,0.0,38.0,1.0,1.0,1.0
3456,sexually,0.0,18.0,5.0,5.0,5.0
3457,shall,0.0,7.0,0.0,0.0,0.0
3458,sham,0.0,0.0,2.0,2.0,2.0
3459,shape,0.0,1.0,0.0,0.0,0.0
3460,share,0.0,49.0,12.0,12.0,12.0
3461,shared,0.0,5.0,1.0,1.0,1.0
3462,shareget,0.0,1.0,0.0,0.0,0.0
3463,shareyou,0.0,1.0,0.0,0.0,0.0
3464,sharing,0.0,8.0,0.0,0.0,0.0
3465,she,0.0,9.0,0.0,0.0,0.0
3466,sheets,0.0,1.0,0.0,0.0,0.0
3467,shelters,0.0,1.0,0.0,0.0,0.0
3468,shelves,0.0,1.0,0.0,0.0,0.0
3469,sheridan,0.0,1.0,0.0,0.0,0.0
3470,sherry,0.0,1.0,0.0,0.0,0.0
3471,shield,0.0,0.0,2.0,2.0,2.0
3472,shift,0.0,1.0,2.0,2.0,2.0
3473,shimmer,0.0,0.0,9.0,9.0,9.0
3474,ship,0.0,0.0,3.0,3.0,3.0
3475,shipment,0.0,0.0,9.0,9.0,9.0
3476,shipments,0.0,0.0,5.0,5.0,5.0
3477,shipping,0.0,0.0,8.0,8.0,8.0
3478,shoe,0.0,1.0,0.0,0.0,0.0
3479,shooting,0.0,2.0,0.0,0.0,0.0
3480,shop,0.0,1.0,8.0,8.0,8.0
3481,shopping,0.0,1.0,0.0,0.0,0.0
3482,short,0.0,3.0,2.0,2.0,2.0
3483,shorter,0.0,1.0,0.0,0.0,0.0
3484,shorthand,0.0,1.0,0.0,0.0,0.0
3485,shortness,0.0,1.0,0.0,0.0,0.0
3486,shot,0.0,0.0,4.0,4.0,4.0
3487,should,0.0,23.0,5.0,5.0,5.0
3488,shout,0.0,1.0,0.0,0.0,0.0
3489,show,0.0,6.0,10.0,10.0,10.0
3490,showing,0.0,2.0,1.0,1.0,1.0
3491,shown,0.0,0.0,1.0,1.0,1.0
3492,shows,0.0,1.0,0.0,0.0,0.0
3493,shut,0.0,0.0,1.0,1.0,1.0
3494,side,0.0,4.0,1.0,1.0,1.0
3495,sides,0.0,1.0,0.0,0.0,0.0
3496,siecus,0.0,1.0,0.0,0.0,0.0
3497,sign,0.0,23.0,11.0,12.0,12.0
3498,signature,0.0,0.0,1.0,1.0,1.0
3499,signed,0.0,3.0,0.0,0.0,0.0
3500,significant,0.0,5.0,0.0,0.0,0.0
3501,significantly,0.0,5.0,0.0,0.0,0.0
3502,signin,0.0,1.0,0.0,0.0,0.0
3503,signing,0.0,5.0,1.0,1.0,1.0
3504,signs,0.0,1.0,0.0,0.0,0.0
3505,silver,0.0,1.0,0.0,0.0,0.0
3506,similar,0.0,1.0,0.0,0.0,0.0
3507,simple,0.0,0.0,1.0,1.0,1.0
3508,simplest,0.0,0.0,1.0,1.0,1.0
3509,simplified,0.0,1.0,0.0,0.0,0.0
3510,simply,0.0,3.0,0.0,0.0,0.0
3511,simulating,0.0,1.0,0.0,0.0,0.0
3512,since,0.0,7.0,0.0,0.0,0.0
3513,sine,0.0,1.0,0.0,0.0,0.0
3514,single,0.0,1.0,2.0,2.0,2.0
3515,singnin,0.0,1.0,0.0,0.0,0.0
3516,sint,0.0,2.0,2.0,0.0,0.0
3517,site,0.0,90.0,15.0,15.0,15.0
3518,sitemap,0.0,0.0,3.0,3.0,3.0
3519,sites,0.0,10.0,2.0,2.0,2.0
3520,situationinclude,0.0,1.0,0.0,0.0,0.0
3521,situations,0.0,3.0,0.0,0.0,0.0
3522,six,0.0,2.0,1.0,1.0,1.0
3523,sixth,0.0,1.0,0.0,0.0,0.0
3524,size,0.0,0.0,0.0,1.0,0.0
3525,sizes,0.0,0.0,2.0,2.0,2.0
3526,skilled,0.0,3.0,0.0,0.0,0.0
3527,skills,0.0,9.0,0.0,0.0,0.0
3528,skip,0.0,1.0,1.0,1.0,1.0
3529,skit,0.0,1.0,0.0,0.0,0.0
3530,skowhegan,0.0,1.0,0.0,0.0,0.0
3531,skyla,0.0,0.0,1.0,1.0,1.0
3532,sleeve,0.0,0.0,3.0,3.0,3.0
3533,slide,0.0,1.0,0.0,0.0,0.0
3534,slider,0.0,3.0,0.0,0.0,0.0
3535,sliding,0.0,8.0,0.0,0.0,0.0
3536,slightly,0.0,1.0,0.0,0.0,0.0
3537,slipped,0.0,0.0,2.0,2.0,2.0
3538,slow,0.0,0.0,1.0,1.0,1.0
3539,slplus,0.0,1.0,0.0,0.0,0.0
3540,small,0.0,5.0,4.0,4.0,4.0
3541,smears,0.0,1.0,0.0,0.0,0.0
3542,smoking,0.0,0.0,2.0,2.0,2.0
3543,smooth,0.0,39.0,1.0,1.0,1.0
3544,snacks,0.0,2.0,0.0,0.0,0.0
3545,sneak,0.0,1.0,0.0,0.0,0.0
3546,sobre,0.0,0.0,1.0,1.0,1.0
3547,social,0.0,10.0,4.0,4.0,4.0
3548,socialiconarray,0.0,1.0,0.0,0.0,0.0
3549,society,0.0,3.0,0.0,0.0,0.0
3550,socket,0.0,1.0,0.0,0.0,0.0
3551,sockets,0.0,1.0,0.0,0.0,0.0
3552,socks,0.0,0.0,1.0,1.0,1.0
3553,software,0.0,3.0,0.0,0.0,0.0
3554,sole,0.0,4.0,0.0,0.0,0.0
3555,solely,0.0,4.0,0.0,0.0,0.0
3556,solid,0.0,83.0,96.0,96.0,96.0
3557,solutions,0.0,4.0,0.0,0.0,0.0
3558,solve,0.0,1.0,0.0,0.0,0.0
3559,some,0.0,30.0,6.0,6.0,6.0
3560,someone,0.0,7.0,3.0,3.0,3.0
3561,something,0.0,2.0,0.0,0.0,0.0
3562,something's,0.0,1.0,0.0,0.0,0.0
3563,sometimes,0.0,2.0,0.0,0.0,0.0
3564,son,0.0,0.0,6.0,6.0,6.0
3565,soomaali,0.0,1.0,0.0,0.0,0.0
3566,soon,0.0,2.0,3.0,3.0,3.0
3567,sorry,0.0,0.0,4.0,4.0,4.0
3568,sort,0.0,78.0,0.0,0.0,0.0
3569,source,0.0,5.0,2.0,2.0,2.0
3570,south,0.0,2.0,5.0,5.0,5.0
3571,southeast,0.0,0.0,4.0,4.0,4.0
3572,southern,0.0,2.0,3.0,3.0,3.0
3573,southwest,0.0,0.0,6.0,6.0,6.0
3574,space,0.0,2.0,0.0,0.0,0.0
3575,span,0.0,0.0,8.0,8.0,8.0
3576,spanish,0.0,1.0,0.0,0.0,0.0
3577,spanishlinktext,0.0,1.0,0.0,0.0,0.0
3578,spanishurltemplate,0.0,1.0,0.0,0.0,0.0
3579,speak,0.0,8.0,10.0,10.0,10.0
3580,speaker,0.0,2.0,0.0,0.0,0.0
3581,speakers,0.0,1.0,0.0,0.0,0.0
3582,special,0.0,15.0,5.0,5.0,5.0
3583,specialist,0.0,1.0,0.0,0.0,0.0
3584,specialists,0.0,1.0,0.0,0.0,0.0
3585,specialized,0.0,1.0,0.0,0.0,0.0
3586,specialty,0.0,1.0,1.0,2.0,1.0
3587,specific,0.0,17.0,2.0,2.0,2.0
3588,specifically,0.0,1.0,0.0,0.0,0.0
3589,spend,0.0,1.0,0.0,0.0,0.0
3590,spending,0.0,1.0,0.0,0.0,0.0
3591,sperm,0.0,2.0,0.0,0.0,0.0
3592,spinimage,0.0,1.0,0.0,0.0,0.0
3593,sponsored,0.0,2.0,0.0,0.0,0.0
3594,sports,0.0,0.0,1.0,1.0,1.0
3595,spot,0.0,2.0,7.0,7.0,7.0
3596,spotlight,0.0,1.0,0.0,0.0,0.0
3597,spread,0.0,1.0,0.0,0.0,0.0
3598,spring,0.0,2.0,0.0,0.0,0.0
3599,ssl,0.0,2.0,0.0,0.0,0.0
3600,ssr,0.0,4.0,4.0,2.0,2.0
3601,staff,0.0,68.0,5.0,5.0,5.0
3602,staffing,0.0,0.0,1.0,1.0,1.0
3603,staff—are,0.0,1.0,0.0,0.0,0.0
3604,stage,0.0,1.0,0.0,0.0,0.0
3605,stand,0.0,0.0,3.0,3.0,3.0
3606,standard,0.0,2.0,1.0,1.0,1.0
3607,standards,0.0,5.0,0.0,0.0,0.0
3608,standing,0.0,1.0,1.0,1.0,1.0
3609,stands,0.0,6.0,0.0,0.0,0.0
3610,stanford,0.0,1.0,0.0,0.0,0.0
3611,start,0.0,11.0,6.0,6.0,6.0
3612,started,0.0,3.0,0.0,0.0,0.0
3613,starters,0.0,1.0,0.0,0.0,0.0
3614,starting,0.0,4.0,0.0,0.0,0.0
3615,starts,0.0,2.0,0.0,0.0,0.0
3616,state,0.0,31.0,26.0,26.0,26.0
3617,stated,0.0,1.0,0.0,0.0,0.0
3618,statement,0.0,7.0,4.0,4.0,4.0
3619,statementisnotterminated,0.0,0.0,4.0,4.0,4.0
3620,statements,0.0,2.0,0.0,0.0,0.0
3621,statementsrequest,0.0,1.0,0.0,0.0,0.0
3622,states,0.0,8.0,10.0,8.0,8.0
3623,statewide,0.0,9.0,0.0,0.0,0.0
3624,state’s,0.0,1.0,0.0,0.0,0.0
3625,statistical,0.0,1.0,0.0,0.0,0.0
3626,stats,0.0,1.0,0.0,0.0,0.0
3627,status,0.0,3.0,0.0,0.0,0.0
3628,stay,0.0,8.0,4.0,4.0,4.0
3629,stays,0.0,1.0,0.0,0.0,0.0
3630,std,0.0,16.0,20.0,20.0,20.0
3631,stds,0.0,6.0,1.0,1.0,1.0
3632,steal,0.0,1.0,0.0,0.0,0.0
3633,step,0.0,2.0,1.0,1.0,1.0
3634,sterilization,0.0,0.0,2.0,2.0,2.0
3635,sti,0.0,3.0,2.0,2.0,2.0
3636,sticky,0.0,78.0,28.0,28.0,28.0
3637,stigma,0.0,3.0,0.0,0.0,0.0
3638,still,0.0,14.0,4.0,4.0,4.0
3639,stis,0.0,6.0,0.0,0.0,0.0
3640,stock,0.0,1.0,0.0,0.0,0.0
3641,stocks,0.0,1.0,0.0,0.0,0.0
3642,stool,0.0,2.0,0.0,0.0,0.0
3643,stop,0.0,3.0,4.0,4.0,4.0
3644,stopping,0.0,1.0,0.0,0.0,0.0
3645,stops,0.0,2.0,0.0,0.0,0.0
3646,storage,0.0,0.0,1.0,1.0,1.0
3647,store,0.0,5.0,9.0,9.0,9.0
3648,stored,0.0,4.0,0.0,0.0,0.0
3649,storenow,0.0,0.0,2.0,2.0,2.0
3650,stories,0.0,2.0,0.0,0.0,0.0
3651,storing,0.0,1.0,0.0,0.0,0.0
3652,storm,0.0,1.0,0.0,0.0,0.0
3653,story,0.0,11.0,5.0,5.0,5.0
3654,storypolicy,0.0,39.0,0.0,0.0,0.0
3655,storyteller,0.0,1.0,0.0,0.0,0.0
3656,straight,0.0,5.0,1.0,1.0,1.0
3657,strategic,0.0,0.0,1.0,1.0,1.0
3658,strategyapplyvice,0.0,0.0,1.0,1.0,1.0
3659,strategynyc,0.0,0.0,1.0,1.0,1.0
3660,strategyoffice,0.0,0.0,1.0,1.0,1.0
3661,strategyremoteoffice,0.0,0.0,1.0,1.0,1.0
3662,street,0.0,18.0,1.0,3.0,1.0
3663,strengthening,0.0,1.0,0.0,0.0,0.0
3664,stress,0.0,1.0,0.0,0.0,0.0
3665,stretch,0.0,1.0,0.0,0.0,0.0
3666,strict,0.0,1.0,0.0,0.0,0.0
3667,strictly,0.0,2.0,0.0,0.0,0.0
3668,string,0.0,2.0,6.0,6.0,6.0
3669,strings,0.0,0.0,1.0,1.0,1.0
3670,strong,0.0,0.0,1.0,1.0,1.0
3671,stronger,0.0,0.0,2.0,2.0,2.0
3672,strongly,0.0,1.0,0.0,0.0,0.0
3673,struggle,0.0,1.0,0.0,0.0,0.0
3674,struggling,0.0,2.0,0.0,0.0,0.0
3675,student,0.0,6.0,1.0,1.0,1.0
3676,students,0.0,7.0,0.0,0.0,0.0
3677,students’,0.0,2.0,0.0,0.0,0.0
3678,study,0.0,3.0,0.0,0.0,0.0
3679,studying,0.0,1.0,0.0,0.0,0.0
3680,stunt,0.0,0.0,1.0,1.0,1.0
3681,style,0.0,1.0,1.0,1.0,1.0
3682,styles,0.0,0.0,4.0,4.0,4.0
3683,styling,0.0,0.0,3.0,3.0,3.0
3684,stylize,0.0,0.0,4.0,4.0,4.0
3685,subcutaneous,0.0,2.0,1.0,1.0,1.0
3686,subdomain,0.0,1.0,0.0,0.0,0.0
3687,subject,0.0,9.0,4.0,4.0,4.0
3688,submission,0.0,1.0,2.0,2.0,2.0
3689,submit,0.0,15.0,7.0,7.0,7.0
3690,submitbtn,0.0,0.0,1.0,1.0,1.0
3691,submitpresegue,0.0,0.0,2.0,2.0,2.0
3692,submitsegue,0.0,0.0,4.0,4.0,4.0
3693,submitted,0.0,1.0,2.0,2.0,2.0
3694,subscribe,0.0,0.0,4.0,4.0,4.0
3695,subsidiaries,0.0,1.0,0.0,0.0,0.0
