,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
2439,remain,0.0,1.0,0.0,8.0,0.0,6.0,0.0
2440,remaining,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2441,remains,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2442,remind,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2443,reminding,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2444,remote,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2445,remotely,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2446,remove,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2447,removed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2448,removing,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2449,renders,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2450,renew,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2451,repeat,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2452,replacement,0.0,69.0,0.0,0.0,0.0,0.0,0.0
2453,report,0.0,2.0,0.0,6.0,0.0,6.0,0.0
2454,reports,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2455,reposition,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2456,reproductive,0.0,1.0,0.0,23.0,0.0,22.0,0.0
2457,republic,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2458,repurpse,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2459,req,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2460,request,0.0,9.0,0.0,2.0,0.0,0.0,0.0
2461,requested,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2462,requestheaders,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2463,requests,0.0,1.0,0.0,4.0,0.0,4.0,0.0
2464,require,0.0,209.0,0.0,6.0,0.0,6.0,0.0
2465,required,0.0,5.0,0.0,2.0,0.0,2.0,0.0
2466,requiredare,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2467,requirements,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2468,requires,0.0,70.0,0.0,2.0,0.0,2.0,0.0
2469,requiring,0.0,14.0,0.0,0.0,0.0,0.0,0.0
2470,research,0.0,29.0,0.0,21.0,0.0,21.0,0.0
2471,researcher,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2472,researchers,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2473,researchnew,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2474,reserve,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2475,resharper,0.0,0.0,0.0,10.0,0.0,10.0,0.0
2476,residency,0.0,29.0,0.0,1.0,0.0,1.0,0.0
2477,resident,0.0,26.0,0.0,1.0,0.0,1.0,0.0
2478,residents,0.0,57.0,0.0,5.0,0.0,5.0,0.0
2479,resizeobserver,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2480,resizing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2481,resolution,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2482,resolve,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2483,resolved,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2484,resource,0.0,16.0,0.0,1.0,0.0,1.0,0.0
2485,resources,0.0,67.0,0.0,11.0,0.0,10.0,0.0
2486,respect,0.0,7.0,0.0,1.0,0.0,1.0,0.0
2487,respectful,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2488,respecting,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2489,respects,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2490,response,0.0,1.0,0.0,4.0,0.0,4.0,0.0
2491,responsehybridoffice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2492,responseoffice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2493,responsibilities,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2494,responsibility,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2495,responsible,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2496,rest,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2497,restore,0.0,0.0,0.0,6.0,0.0,6.0,0.0
2498,restraints,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2499,restrictions,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2500,restrictive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2501,result,0.0,1.0,0.0,8.0,0.0,6.0,0.0
2502,results,0.0,4.0,0.0,6.0,0.0,2.0,0.0
2503,retention,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2504,retirement,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2505,retrieving,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2506,return,0.0,136.0,0.0,36.0,0.0,37.0,0.0
2507,returned,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2508,returning,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2509,returns,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2510,revenue,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2511,reveres,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2512,reversal,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2513,review,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2514,revocation,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2515,revoke,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2516,rewarding,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2517,rica,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2518,rich,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2519,rico,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2520,right,0.0,11.0,0.0,11.0,0.0,10.0,0.0
2521,rightclick,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2522,rights,0.0,45.0,0.0,9.0,0.0,9.0,0.0
2523,ring,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2524,risk,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2525,river,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2526,roar,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2527,robert,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2528,robotic,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2529,robust,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2530,rocky,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2531,roe,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2532,role,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2533,roles,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2534,romania,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2535,roo,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2536,rooms,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2537,root,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2538,rotating,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2539,rotator,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2540,rounds,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2541,routinely,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2542,rule,0.0,71.0,0.0,0.0,0.0,0.0,0.0
2543,rules,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2544,run,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2545,running,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2546,runs,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2547,runtime,0.0,69.0,0.0,0.0,0.0,0.0,0.0
2548,safe,0.0,4.0,0.0,6.0,0.0,6.0,0.0
2549,safely,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2550,safer,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2551,safety,0.0,9.0,0.0,1.0,0.0,1.0,0.0
2552,safetyhow,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2553,salary,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2554,salesforce,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2555,salud,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2556,same,0.0,49.0,0.0,0.0,0.0,0.0,0.0
2557,sans,0.0,0.0,0.0,1.0,0.0,3.0,0.0
2558,sasheer,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2559,sat,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2560,satisfaction,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2561,saturday,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2562,saudi,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2563,save,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2564,saved,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2565,saves,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2566,saving,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2567,say,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2568,saying,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2569,scare,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2570,scarvestravelhome,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2571,scenarios,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2572,scenic,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2573,schedule,0.0,3.0,0.0,10.0,0.0,9.0,0.0
2574,scheduling,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2575,scholarship,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2576,school,0.0,9.0,0.0,4.0,0.0,4.0,0.0
2577,schools,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2578,sciences,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2579,scientists,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2580,scorecard,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2581,scotland,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2582,screen,0.0,2.0,0.0,18.0,0.0,18.0,0.0
2583,screening,0.0,5.0,0.0,1.0,0.0,1.0,0.0
2584,screenings,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2585,screens,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2586,script,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2587,scrolly,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2588,search,0.0,19.0,0.0,107.0,0.0,96.0,0.0
2589,searchmake,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2590,season,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2591,seasonal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2592,seclusion,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2593,second,0.0,5.0,0.0,3.0,0.0,3.0,0.0
2594,seconds,0.0,67.0,0.0,41.0,0.0,41.0,0.0
2595,section,0.0,5.0,0.0,5.0,0.0,5.0,0.0
2596,sections,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2597,secure,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2598,securely,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2599,security,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2600,see,0.0,6.0,0.0,13.0,0.0,12.0,0.0
2601,seeking,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2602,seems,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2603,seen,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2604,segment,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2605,segmentcount,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2606,segments,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2607,segoe,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2608,segue,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2609,select,0.0,6.0,0.0,15.0,0.0,15.0,0.0
2610,selected,0.0,1.0,0.0,9.0,0.0,9.0,0.0
2611,selection,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2612,selects,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2613,send,0.0,2.0,0.0,7.0,0.0,11.0,0.0
2614,senior,0.0,2.0,0.0,14.0,0.0,14.0,0.0
2615,sent,0.0,1.0,0.0,6.0,0.0,6.0,0.0
2616,separate,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2617,separately,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2618,serve,0.0,5.0,0.0,2.0,0.0,2.0,0.0
2619,serves,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2620,service,0.0,7.0,0.0,36.0,0.0,32.0,0.0
2621,services,0.0,88.0,0.0,113.0,0.0,104.0,0.0
2622,serving,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2623,session,0.0,3.0,0.0,0.0,0.0,2.0,0.0
2624,sessionlogouttimerid,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2625,sessionwarningtimerid,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2626,set,0.0,25.0,0.0,30.0,0.0,28.0,0.0
2627,setting,0.0,70.0,0.0,2.0,0.0,2.0,0.0
2628,settings,0.0,2.0,0.0,3.0,0.0,3.0,0.0
2629,several,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2630,sex,0.0,0.0,0.0,18.0,0.0,18.0,0.0
2631,sexual,0.0,3.0,0.0,23.0,0.0,23.0,0.0
2632,sexuality,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2633,sexually,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2634,sham,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2635,share,0.0,4.0,0.0,12.0,0.0,12.0,0.0
2636,shared,0.0,8.0,0.0,1.0,0.0,1.0,0.0
2637,shares,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2638,sharing,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2639,shattie,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2640,shield,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2641,shift,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2642,shimmer,0.0,0.0,0.0,9.0,0.0,9.0,0.0
2643,ship,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2644,shipment,0.0,0.0,0.0,9.0,0.0,9.0,0.0
2645,shipments,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2646,shipping,0.0,0.0,0.0,8.0,0.0,8.0,0.0
2647,shop,0.0,0.0,0.0,8.0,0.0,8.0,0.0
2648,short,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2649,shot,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2650,should,0.0,6.0,0.0,5.0,0.0,4.0,0.0
2651,show,0.0,3.0,0.0,10.0,0.0,10.0,0.0
2652,showed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2653,showing,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2654,shown,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2655,shut,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2656,shutting,0.0,23.0,0.0,0.0,0.0,0.0,0.0
2657,side,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2658,sigma,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2659,sign,0.0,4.0,0.0,12.0,0.0,12.0,0.0
2660,signature,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2661,significant,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2662,signing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2663,signs,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2664,simple,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2665,simplest,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2666,since,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2667,singapore,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2668,single,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2669,sinus,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2670,site,0.0,1.0,0.0,17.0,0.0,16.0,0.0
2671,sitemap,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2672,sites,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2673,situation,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2674,six,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2675,size,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2676,sizes,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2677,skills,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2678,skip,0.0,23.0,0.0,1.0,0.0,1.0,0.0
2679,skyla,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2680,sleeve,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2681,sliding,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2682,slipped,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2683,slovenia,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2684,slow,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2685,small,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2686,smears,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2687,smoking,0.0,3.0,0.0,2.0,0.0,2.0,0.0
2688,smooth,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2689,sobre,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2690,social,0.0,25.0,0.0,4.0,0.0,4.0,0.0
2691,society,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2692,socioeconomic,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2693,socks,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2694,software,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2695,solid,0.0,0.0,0.0,96.0,0.0,104.0,0.0
2696,solutions,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2697,some,0.0,4.0,0.0,6.0,0.0,6.0,0.0
2698,someone,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2699,someone’s,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2700,son,0.0,0.0,0.0,6.0,0.0,6.0,0.0
2701,soon,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2702,sorry,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2703,source,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2704,south,0.0,2.0,0.0,5.0,0.0,5.0,0.0
2705,southeast,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2706,southern,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2707,southwest,0.0,0.0,0.0,6.0,0.0,6.0,0.0
2708,southwestern,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2709,southwood,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2710,space,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2711,spain,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2712,span,0.0,0.0,0.0,8.0,0.0,8.0,0.0
2713,speak,0.0,4.0,0.0,9.0,0.0,10.0,0.0
2714,special,0.0,2.0,0.0,8.0,0.0,7.0,0.0
2715,specialist,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2716,specialists,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2717,specialized,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2718,specializes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2719,specially,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2720,specialty,0.0,28.0,0.0,1.0,0.0,1.0,0.0
2721,specific,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2722,spectrum,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2723,speed,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2724,spiritual,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2725,sponsoring,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2726,sports,0.0,6.0,0.0,1.0,0.0,1.0,0.0
2727,spot,0.0,0.0,0.0,7.0,0.0,7.0,0.0
2728,sri,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2729,ssr,0.0,2.0,0.0,2.0,0.0,2.0,0.0
2730,staff,0.0,18.0,0.0,8.0,0.0,8.0,0.0
2731,staffing,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2732,stage,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2733,stand,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2734,standard,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2735,standards,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2736,standing,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2737,start,0.0,1.0,0.0,7.0,0.0,7.0,0.0
2738,started,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2739,starts,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2740,state,0.0,2.0,0.0,30.0,0.0,28.0,0.0
2741,state's,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2742,statement,0.0,4.0,0.0,4.0,0.0,2.0,0.0
2743,statementisnotterminated,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2744,states,0.0,2.0,0.0,8.0,0.0,8.0,0.0
2745,state’s,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2746,status,0.0,16.0,0.0,0.0,0.0,0.0,0.0
2747,stay,0.0,2.0,0.0,4.0,0.0,4.0,0.0
2748,std,0.0,0.0,0.0,24.0,0.0,22.0,0.0
2749,stds,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2750,step,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2751,steps,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2752,sterilization,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2753,sti,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2754,sticky,0.0,0.0,0.0,34.0,0.0,30.0,0.0
2755,still,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2756,stock,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2757,stop,0.0,4.0,0.0,4.0,0.0,4.0,0.0
2758,stopping,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2759,storage,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2760,store,0.0,0.0,0.0,9.0,0.0,8.0,0.0
2761,storenow,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2762,stories,0.0,32.0,0.0,0.0,0.0,0.0,0.0
2763,story,0.0,1.0,0.0,5.0,0.0,5.0,0.0
2764,storybook,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2765,straight,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2766,strategic,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2767,strategyapplyvice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2768,strategynyc,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2769,strategyoffice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2770,strategyremoteoffice,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2771,streamed,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2772,street,0.0,7.0,0.0,2.0,0.0,2.0,0.0
2773,stress,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2774,stressful,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2775,string,0.0,23.0,0.0,6.0,0.0,6.0,0.0
2776,strings,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2777,strive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2778,stroke,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2779,strong,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2780,stronger,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2781,student,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2782,students,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2783,study,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2784,stunt,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2785,style,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2786,styles,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2787,styling,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2788,stylize,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2789,subcutaneous,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2790,subject,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2791,submission,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2792,submit,0.0,1.0,0.0,7.0,0.0,7.0,0.0
2793,submitbtn,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2794,submitpresegue,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2795,submitsegue,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2796,submitted,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2797,subscribe,0.0,2.0,0.0,4.0,0.0,4.0,0.0
2798,success,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2799,successes,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2800,successful,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2801,successfully,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2802,such,0.0,5.0,0.0,5.0,0.0,5.0,0.0
2803,sudden,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2804,suggestions,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2805,summary,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2806,sun,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2807,sunday,0.0,2.0,0.0,1.0,0.0,1.0,0.0
2808,supervision,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2809,supplies,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2810,supply,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2811,support,0.0,37.0,0.0,6.0,0.0,6.0,0.0
2812,supported,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2813,supporting,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2814,supportive,0.0,37.0,0.0,0.0,0.0,0.0,0.0
2815,supports,0.0,4.0,0.0,1.0,0.0,1.0,0.0
2816,supportthe,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2817,supreme,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2818,sure,0.0,2.0,0.0,6.0,0.0,6.0,0.0
2819,surgeries,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2820,surgery,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2821,surgical,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2822,survey,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2823,surviving,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2824,sustain,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2825,svg,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2826,svp,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2827,sweden,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2828,switzerland,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2829,symposium,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2830,symptom,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2831,symptoms,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2832,sync,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2833,syntax,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2834,system,0.0,45.0,0.0,0.0,0.0,0.0,0.0
2835,systems,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2836,tab,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2837,tablescape,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2838,tabs,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2839,tag,0.0,1.0,0.0,2.0,0.0,2.0,0.0
2840,tai,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2841,tailored,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2842,taiwan,0.0,1.0,0.0,0.0,0.0,0.0,0.0
