,token,Total0,Total1,Total2,Total3,Total4,Total5,Total6
3841,obstacles,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3842,obstetrical,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3843,obstetrics,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3844,obtain,2.0,11.0,2.0,0.0,0.0,1.0,2.0
3845,obtained,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3846,obtaining,1.0,3.0,0.0,0.0,0.0,0.0,0.0
3847,occasional,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,occasionally,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3849,occupied,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,occur,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3851,occurring,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3852,occurs,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3853,october,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,off,6.0,33.0,15.0,0.0,4.0,2.0,15.0
3855,offenders,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3856,offensive,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3857,offer,2.0,88.0,1.0,0.0,0.0,5.0,1.0
3858,offered,1.0,11.0,3.0,0.0,0.0,3.0,2.0
3859,offering,0.0,5.0,1.0,0.0,2.0,3.0,1.0
3860,offerings,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3861,offers,4.0,10.0,2.0,0.0,0.0,0.0,2.0
3862,office,8.0,5.0,11.0,0.0,0.0,23.0,11.0
3863,officeapplyaffiliate,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3864,officeapplymanaging,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3865,officeapplymarketing,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3866,officedirect,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3867,officehybriddirect,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3868,officeoffice,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3869,officer,0.0,4.0,11.0,0.0,5.0,0.0,11.0
3870,officeremoteoffice,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3871,offices,0.0,3.0,2.0,0.0,0.0,1.0,2.0
3872,official,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3873,officials,5.0,0.0,3.0,0.0,1.0,0.0,3.0
3874,often,2.0,8.0,0.0,0.0,5.0,1.0,0.0
3875,ohio,0.0,13.0,3.0,0.0,4.0,0.0,3.0
3876,oil,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3877,okay,0.0,14.0,0.0,0.0,0.0,0.0,0.0
3878,okc,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,oklahoma,125.0,25.0,1.0,0.0,2.0,0.0,1.0
3880,oklahoma's,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,oklahoman,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,oklahomans,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3883,oklahoma’s,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,olathe,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3885,old,0.0,0.0,4.0,0.0,0.0,1.0,4.0
3886,older,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3887,oldest,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3888,olive,0.0,0.0,0.0,0.0,3.0,0.0,0.0
3889,oliver,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,once,1.0,41.0,1.0,0.0,0.0,2.0,1.0
3891,once—before,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3892,onclick,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3893,one,11.0,159.0,11.0,0.0,7.0,12.0,11.0
3894,one's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3895,ones,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3896,one—and,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3897,ongoing,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3898,online,5.0,90.0,14.0,0.0,2.0,9.0,14.0
3899,onlookers,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3900,only,10.0,56.0,13.0,0.0,12.0,40.0,13.0
3901,only’,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,onpolymerready,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3903,onset,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3904,onto,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3905,on—the,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3906,opacity,0.0,2.0,22.0,0.0,0.0,4.0,22.0
3907,opagesessionmodal,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3908,open,9.0,44.0,15.0,0.0,7.0,2.0,16.0
3909,opened,1.0,4.0,0.0,0.0,1.0,0.0,0.0
3910,opening,3.0,4.0,0.0,0.0,0.0,0.0,0.0
3911,openings,0.0,4.0,0.0,0.0,0.0,0.0,0.0
3912,openly,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3913,opens,11.0,3.0,0.0,0.0,1.0,0.0,0.0
3914,openssl,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3915,operated,0.0,22.0,7.0,0.0,0.0,1.0,7.0
3916,operates,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,operating,0.0,4.0,5.0,0.0,0.0,0.0,5.0
3918,operation,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3919,operational,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3920,operations,0.0,4.0,2.0,0.0,0.0,1.0,2.0
3921,operator,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3922,opinion,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3923,opponents’,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3924,opportunities,24.0,4.0,1.0,0.0,0.0,0.0,1.0
3925,opportunitiescontact,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3926,opportunity,0.0,5.0,0.0,0.0,0.0,1.0,0.0
3927,opposed,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3928,opposes,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,opposite,0.0,2.0,1.0,0.0,0.0,0.0,1.0
3930,opposition,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3931,opt,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3932,optgroup,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3933,optimizationvideo,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3934,option,0.0,19.0,2.0,0.0,2.0,4.0,2.0
3935,optional,0.0,0.0,2.0,0.0,0.0,0.0,2.0
3936,options,6.0,13.0,1.0,0.0,1.0,2.0,1.0
3937,optionvalue,0.0,2.0,1.0,0.0,0.0,0.0,1.0
3938,option—a,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3939,orange,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3940,order,2.0,28.0,1.0,0.0,0.0,6.0,1.0
3941,orders,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3942,oregon,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3943,organ,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3944,organization,3.0,12.0,3.0,0.0,0.0,2.0,3.0
3945,organization's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3946,organizations,3.0,14.0,3.0,0.0,0.0,0.0,3.0
3947,organizations’,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3948,organizing,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,orientation,0.0,7.0,4.0,0.0,0.0,0.0,4.0
3950,original,0.0,4.0,1.0,0.0,0.0,0.0,1.0
3951,originaldocumentwrite,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3952,originalheight,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3953,originalwidth,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3954,ortho,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3955,other,16.0,119.0,14.0,0.0,4.0,42.0,14.0
3956,others,3.0,9.0,0.0,0.0,0.0,1.0,0.0
3957,otherwise,0.0,11.0,2.0,0.0,0.0,1.0,2.0
3958,our,71.0,186.0,74.0,0.0,18.0,84.0,74.0
3959,ours,0.0,2.0,1.0,0.0,0.0,0.0,1.0
3960,out,20.0,242.0,20.0,0.0,15.0,10.0,20.0
3961,outbreak,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,outcome,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3963,outdated,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3964,outdoor,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3965,outer,0.0,10.0,0.0,0.0,0.0,0.0,0.0
3966,outerdiv,0.0,0.0,0.0,0.0,0.0,3.0,0.0
3967,outerdivs,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3968,outlaw,3.0,1.0,0.0,0.0,0.0,0.0,0.0
3969,outlined,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3970,outlines,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3971,outlook,0.0,0.0,0.0,0.0,4.0,0.0,0.0
3972,outside,4.0,12.0,2.0,0.0,3.0,2.0,2.0
3973,outstanding,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,ovarian,0.0,12.0,0.0,0.0,0.0,0.0,0.0
3975,ovaries,0.0,10.0,0.0,0.0,0.0,0.0,0.0
3976,over,13.0,75.0,4.0,0.0,5.0,6.0,4.0
3977,overall,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3978,overcome,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3979,overflowheight,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3980,overflowwidth,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3981,overland,0.0,6.0,12.0,0.0,0.0,3.0,0.0
3982,overnight,0.0,5.0,0.0,0.0,0.0,0.0,0.0
3983,override,4.0,3.0,0.0,0.0,0.0,0.0,0.0
3984,oversight,0.0,3.0,0.0,0.0,0.0,1.0,0.0
3985,overturn,1.0,4.0,0.0,0.0,0.0,0.0,0.0
3986,overturned,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3987,overturning,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3988,overturns,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,overview,39.0,6.0,6.0,0.0,0.0,0.0,6.0
3990,overviewwichita,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,overwhelming,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3992,owasp,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3993,owl,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3994,own,3.0,11.0,4.0,0.0,0.0,3.0,4.0
3995,owned,0.0,1.0,0.0,0.0,0.0,2.0,0.0
3996,owner,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3997,pacific,0.0,3.0,0.0,0.0,0.0,1.0,0.0
3998,pacificarrow,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3999,pack,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4000,package,0.0,11.0,0.0,0.0,2.0,0.0,0.0
4001,packages,0.0,5.0,0.0,0.0,0.0,0.0,0.0
4002,packaging,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4003,packs,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4004,pad,1.0,2.0,2.0,0.0,0.0,0.0,2.0
4005,padding,0.0,3.0,0.0,0.0,0.0,1.0,0.0
4006,pads,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,page,1.0,34.0,7.0,0.0,3.0,6.0,7.0
4008,pagejobs,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4009,pages,0.0,14.0,3.0,0.0,1.0,1.0,3.0
4010,pagesfirst,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4011,pagesmultilingual,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4012,pageviewprops,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4013,pagewhere,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4014,paid,0.0,6.0,0.0,0.0,1.0,0.0,0.0
4015,pain,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4016,painkiller,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4017,pair,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4018,pandemic,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,panel,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,pap,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4021,paper,0.0,5.0,0.0,0.0,1.0,10.0,0.0
4022,parade,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4023,paragard,0.0,12.0,1.0,0.0,0.0,0.0,1.0
4024,paragraph,0.0,2.0,1.0,0.0,0.0,0.0,1.0
4025,parameter,0.0,2.0,1.0,0.0,0.0,1.0,1.0
4026,params,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4027,parent,2.0,8.0,6.0,0.0,0.0,1.0,6.0
4028,parent's,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4029,parental,7.0,1.0,0.0,0.0,0.0,0.0,0.0
4030,parentclientsize,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4031,parentdimensionheight,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4032,parentdimensionwidth,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4033,parenthood,1.0,821.0,274.0,0.0,0.0,0.0,274.0
4034,parenthood's,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4035,parenthood®,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4036,parenthood’s,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4037,parentnode,0.0,2.0,0.0,0.0,1.0,0.0,0.0
4038,parentratio,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4039,parents,1.0,7.0,4.0,0.0,0.0,0.0,4.0
4040,parentul,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4041,paris,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,parity,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,park,0.0,2.0,0.0,0.0,1.0,0.0,0.0
4044,parking,6.0,0.0,0.0,0.0,0.0,0.0,0.0
4045,part,2.0,25.0,0.0,0.0,1.0,4.0,0.0
4046,partially,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,participate,0.0,4.0,10.0,0.0,0.0,1.0,10.0
4048,participates,0.0,2.0,0.0,0.0,0.0,1.0,0.0
4049,participating,0.0,3.0,1.0,0.0,0.0,2.0,1.0
4050,particular,0.0,3.0,0.0,0.0,0.0,3.0,0.0
4051,parties,0.0,3.0,0.0,0.0,0.0,5.0,0.0
4052,partner,1.0,47.0,3.0,0.0,0.0,0.0,3.0
4053,partners,2.0,7.0,0.0,0.0,0.0,0.0,0.0
4054,partnership,1.0,4.0,0.0,0.0,0.0,0.0,0.0
4055,partner’s,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4056,parts,2.0,1.0,0.0,0.0,2.0,0.0,0.0
4057,party,0.0,1.0,0.0,0.0,1.0,7.0,0.0
4058,pasadena,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4059,pass,2.0,6.0,1.0,0.0,0.0,0.0,1.0
4060,passage,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4061,passed,1.0,5.0,0.0,0.0,0.0,2.0,0.0
4062,passes,12.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,passing,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4064,passionate,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,passionately,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4066,passport,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,password,0.0,0.0,0.0,0.0,0.0,24.0,0.0
4068,passwords,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4069,past,7.0,1.0,0.0,0.0,0.0,3.0,0.0
4070,pat,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4071,patch,0.0,43.0,1.0,0.0,0.0,0.0,1.0
4072,patches,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4073,patchless,0.0,4.0,0.0,0.0,0.0,0.0,0.0
4074,patchthe,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4075,patch—it’ll,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4076,path,1.0,0.0,13.0,0.0,0.0,0.0,13.0
4077,patient,76.0,26.0,1.0,0.0,3.0,135.0,1.0
4078,patientid,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4079,patients,61.0,55.0,5.0,0.0,0.0,14.0,5.0
4080,patients',0.0,2.0,0.0,0.0,0.0,0.0,0.0
4081,patientsinfo,13.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,patientssearchsite,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,patients’,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4084,patients›info,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4085,patients›wichita,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,patient’s,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4087,patterns,0.0,0.0,0.0,0.0,3.0,2.0,0.0
4088,paul’s,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,pay,4.0,35.0,3.0,0.0,3.0,6.0,3.0
4090,payable,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4091,paying,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4092,payload,0.0,8.0,2.0,0.0,0.0,4.0,2.0
4093,payment,56.0,32.0,4.0,0.0,3.0,11.0,4.0
4094,paymentmethod,0.0,2.0,1.0,0.0,0.0,0.0,1.0
4095,payments,30.0,3.0,2.0,0.0,1.0,2.0,2.0
4096,paypal,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4097,pci,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4098,peace,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4099,peaceful,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4100,peak,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4101,pediatric,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4102,peel,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4103,peggy,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,pelvic,0.0,9.0,0.0,0.0,0.0,0.0,0.0
4105,penalized,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4106,penalties,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4107,penalty,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4108,penis,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4109,pennsylvania,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4110,people,6.0,103.0,9.0,0.0,9.0,0.0,9.0
4111,people's,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,pepper,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4113,per,1.0,53.0,0.0,0.0,3.0,0.0,0.0
4114,perceive,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4115,percent,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4116,percentage,0.0,4.0,1.0,0.0,0.0,0.0,1.0
4117,perfect,0.0,7.0,1.0,0.0,1.0,0.0,1.0
4118,perfectly,0.0,8.0,0.0,0.0,0.0,0.0,0.0
4119,perform,3.0,3.0,0.0,0.0,0.0,3.0,0.0
4120,performance,2.0,3.0,1.0,0.0,0.0,1.0,1.0
4121,performed,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4122,performing,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4123,performs,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4124,period,1.0,48.0,5.0,0.0,9.0,0.0,5.0
4125,periodic,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4126,periodically,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4127,periods,0.0,16.0,0.0,0.0,2.0,0.0,0.0
4128,periods—or,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4129,peripherals,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4130,perks,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4131,permanent,0.0,1.0,0.0,0.0,0.0,3.0,0.0
4132,permanently,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4133,permissible,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4134,permission,1.0,4.0,4.0,0.0,0.0,0.0,4.0
4135,permit,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4136,permitted,0.0,2.0,0.0,0.0,0.0,2.0,0.0
4137,person,2.0,30.0,0.0,0.0,0.0,7.0,0.0
4138,person's,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4139,personal,2.0,7.0,3.0,0.0,1.0,16.0,3.0
4140,personalize,0.0,2.0,0.0,0.0,3.0,0.0,0.0
4141,personalized,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4142,personally,0.0,2.0,0.0,0.0,0.0,2.0,0.0
4143,personhood,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,personnel,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4145,persons,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4146,person’s,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4147,perspectiveabout,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4148,pertaining,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4149,pet,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4150,pharmacies,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4151,pharmacy,0.0,7.0,0.0,0.0,0.0,0.0,0.0
4152,phone,5.0,13.0,4.0,0.0,5.0,8.0,4.0
4153,phoneâ,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4154,photo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4155,photographs,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4156,photos,0.0,5.0,2.0,0.0,3.0,3.0,2.0
4157,photostop,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4158,physical,0.0,21.0,6.0,0.0,1.0,1.0,6.0
4159,physically,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4160,physician,2.0,7.0,1.0,0.0,0.0,1.0,1.0
4161,physician's,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4162,physicians,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4163,physician’s,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4164,pick,2.0,5.0,0.0,0.0,0.0,0.0,0.0
4165,picked,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4166,pictures,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4167,piece,0.0,8.0,0.0,0.0,0.0,0.0,0.0
4168,pill,1.0,56.0,6.0,0.0,0.0,0.0,6.0
4169,pills,0.0,42.0,0.0,0.0,3.0,0.0,0.0
4170,pill”,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4171,pin,0.0,0.0,2.0,0.0,0.0,2.0,2.0
4172,pinch,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4173,pink,0.0,2.0,3.0,0.0,0.0,0.0,3.0
4174,pinshats,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4175,pioneer,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4176,pipes,0.0,0.0,0.0,0.0,2.0,0.0,0.0
4177,pit,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4178,pits,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,pivoted,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4180,pixels,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4181,place,0.0,22.0,0.0,0.0,0.0,1.0,0.0
4182,placed,0.0,6.0,1.0,0.0,0.0,0.0,1.0
4183,placeholders,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4184,places,1.0,1.0,0.0,0.0,6.0,1.0,0.0
4185,plainprint,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4186,plains,1.0,143.0,15.0,0.0,0.0,0.0,15.0
4187,plains’,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4188,plan,55.0,30.0,1.0,0.0,1.0,2.0,0.0
4189,planned,2.0,657.0,277.0,0.0,0.0,0.0,277.0
4190,planning,3.0,9.0,0.0,0.0,0.0,0.0,0.0
4191,planning—are,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4192,plans,0.0,4.0,1.0,0.0,0.0,1.0,1.0
4193,plants,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4194,plan’s,5.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,plastic,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4196,platform,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4197,platforms,0.0,0.0,0.0,0.0,0.0,3.0,0.0
4198,play,0.0,1.0,0.0,0.0,1.0,2.0,0.0
4199,playback,0.0,2.0,2.0,0.0,0.0,0.0,2.0
4200,playing,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4201,play®,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4202,please,39.0,115.0,31.0,0.0,12.0,29.0,31.0
4203,pleased,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4204,pleasurable,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4205,pledge,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4206,plenty,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4207,plots,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4208,plugin,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4209,plus,0.0,1.0,1.0,0.0,4.0,0.0,1.0
4210,pocket,2.0,1.0,1.0,0.0,0.0,0.0,1.0
4211,pocketknives,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,pocket—for,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4213,podcast,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4214,podría,0.0,1.0,1.0,0.0,0.0,0.0,1.0
4215,point,4.0,2.0,1.0,0.0,0.0,1.0,1.0
4216,pointers,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4217,points,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4218,police,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4219,policies,2.0,4.0,1.0,0.0,0.0,1.0,1.0
4220,policy,14.0,68.0,21.0,0.0,1.0,12.0,21.0
4221,policyadchoicesad,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4222,policyapplypolicy,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4223,policyarrow,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4224,policyhybridplanned,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4225,policymedia,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4226,policyprivacy,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4227,policysitemapterms,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4228,policyterms,0.0,2.0,2.0,0.0,0.0,0.0,2.0
4229,policywork,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4230,political,2.0,4.0,5.0,0.0,0.0,0.0,5.0
4231,politically,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,politicians,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4233,politicians’,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4234,politico,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4235,politics,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4236,pollens,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4237,polls,0.0,2.0,0.0,0.0,0.0,0.0,0.0
4238,polskiportugal,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4239,poor,1.0,0.0,0.0,0.0,0.0,0.0,0.0
